language,pole,phoneme,z,count,p_perm,q_fdr,significant
Arabic,SMOOTH,ʔ,2.941,18,0.005,0.3463,False
Arabic,SHARP,d,2.724,5,0.005,0.3463,False
Arabic,BRIGHT,l,2.473,5,0.005,0.3463,False
Arabic,SLOW,a,1.177,195,0.005,0.3463,False
Arabic,SMOOTH,ð,3.197,7,0.01,0.4947,False
Arabic,SMOOTH,k,2.666,8,0.01,0.4947,False
Arabic,SLOW,z,3.317,6,0.0149,0.5194,False
Arabic,ROUND,q,2.885,3,0.0149,0.5194,False
Arabic,QUIET,ħ,2.615,3,0.0149,0.5194,False
Arabic,FAST,j,3.118,3,0.0299,0.6111,False
Arabic,SMOOTH,ʕ,1.698,15,0.0249,0.6111,False
Arabic,SMOOTH,a,0.906,104,0.0249,0.6111,False
Arabic,FAST,r,1.432,33,0.0398,0.729,False
Arabic,SLOW,n,1.627,13,0.0498,0.8657,False
Arabic,ROUND,r,2.234,4,0.0547,0.9069,False
Arabic,SMOOTH,h,2.021,3,0.0647,0.9378,False
Arabic,SLOW,k,1.602,9,0.0647,0.9378,False
Arabic,QUIET,s,2.063,3,0.0697,0.9696,False
Arabic,SHARP,i,1.821,4,0.0796,0.9893,False
Arabic,SLOW,h,1.979,5,0.0846,1.0,False
Arabic,BRIGHT,s,1.861,3,0.1542,1.0,False
Arabic,SLOW,f,1.456,13,0.0896,1.0,False
Arabic,FAST,d͡ʒ,1.383,5,0.1144,1.0,False
Arabic,SLOW,d͡ʒ,1.378,8,0.1045,1.0,False
Arabic,SLOW,t̪,1.374,8,0.1244,1.0,False
Arabic,SLOW,ɣ,1.352,7,0.1343,1.0,False
Arabic,SHARP,r,1.274,4,0.1294,1.0,False
Arabic,QUIET,d,1.223,3,0.1443,1.0,False
Arabic,FAST,t,1.217,13,0.0995,1.0,False
Arabic,FAST,f,1.171,7,0.199,1.0,False
Arabic,SMOOTH,n,1.095,6,0.2139,1.0,False
Arabic,SMOOTH,b,1.054,11,0.1841,1.0,False
Arabic,QUIET,i,0.992,3,0.2786,1.0,False
Arabic,FAST,l,0.981,18,0.209,1.0,False
Arabic,FAST,t̪,0.978,4,0.2985,1.0,False
Arabic,SMOOTH,l,0.977,17,0.1841,1.0,False
Arabic,FAST,ʔ,0.954,8,0.2189,1.0,False
Arabic,SMOOTH,w,0.884,3,0.2438,1.0,False
Arabic,BRIGHT,a,0.859,16,0.1692,1.0,False
Arabic,BRIGHT,i,0.846,3,0.2985,1.0,False
Arabic,SLOW,t,0.818,17,0.2687,1.0,False
Arabic,SLOW,b,0.773,16,0.2985,1.0,False
Arabic,FAST,ɣ,0.749,3,0.2985,1.0,False
Arabic,FAST,a,0.679,100,0.204,1.0,False
Arabic,QUIET,m,0.631,8,0.5323,1.0,False
Arabic,SMOOTH,m,-0.593,5,0.3632,1.0,False
Arabic,SLOW,m,-0.557,11,0.3234,1.0,False
Arabic,FAST,m,-0.554,7,0.3532,1.0,False
Arabic,FAST,i,0.544,17,0.3383,1.0,False
Arabic,SLOW,ʔ,0.522,9,0.4279,1.0,False
Arabic,FAST,u,0.499,4,0.4776,1.0,False
Arabic,SHARP,a,0.489,12,0.607,1.0,False
Arabic,SMOOTH,s̪,0.475,3,0.4776,1.0,False
Arabic,SLOW,θ,0.463,3,0.4876,1.0,False
Arabic,SMOOTH,t,0.461,8,0.4876,1.0,False
Arabic,FAST,b,0.434,8,0.4876,1.0,False
Arabic,FAST,s̪,0.422,3,0.5423,1.0,False
Arabic,FAST,n,0.391,4,0.5274,1.0,False
Arabic,SLOW,s,0.363,14,0.4577,1.0,False
Arabic,SLOW,l,0.336,18,0.607,1.0,False
Arabic,SMOOTH,r,-0.311,6,0.5274,1.0,False
Arabic,FAST,d,-0.306,5,0.602,1.0,False
Arabic,SLOW,w,0.294,3,0.5672,1.0,False
Arabic,SLOW,ʃ,-0.293,4,0.5721,1.0,False
Arabic,SMOOTH,ħ,0.287,6,0.5323,1.0,False
Arabic,FAST,ʃ,-0.266,3,0.6716,1.0,False
Arabic,SMOOTH,u,0.262,3,0.6269,1.0,False
Arabic,SLOW,s̪,0.262,4,0.6269,1.0,False
Arabic,FAST,ħ,0.236,6,0.6169,1.0,False
Arabic,SMOOTH,s,-0.223,4,0.6617,1.0,False
Arabic,FAST,χ,-0.203,4,0.7612,1.0,False
Arabic,ROUND,a,0.199,7,0.9055,1.0,False
Arabic,SMOOTH,f,0.181,3,0.7811,1.0,False
Arabic,SLOW,ħ,0.178,9,0.6766,1.0,False
Arabic,FAST,q,0.159,8,0.7065,1.0,False
Arabic,FAST,s,-0.122,5,0.7811,1.0,False
Arabic,SLOW,χ,-0.117,10,0.791,1.0,False
Arabic,SMOOTH,χ,-0.113,6,0.8806,1.0,False
Arabic,SLOW,q,0.105,12,0.8706,1.0,False
Arabic,BRIGHT,m,-0.091,4,0.8955,1.0,False
Arabic,SLOW,ʕ,0.058,9,0.8955,1.0,False
Arabic,SLOW,i,-0.057,17,0.8856,1.0,False
Arabic,QUIET,a,0.044,10,0.9751,1.0,False
Arabic,FAST,ʕ,-0.04,5,0.9403,1.0,False
Arabic,SMOOTH,i,0.039,11,0.9154,1.0,False
Arabic,SLOW,d,0.034,14,0.9353,1.0,False
Arabic,SMOOTH,q,-0.016,6,0.9851,1.0,False
Arabic,SMOOTH,d,0.009,8,0.995,1.0,False
Arabic,SLOW,r,0.008,18,0.99,1.0,False
Chinese,QUIET,x,3.263,3,0.005,0.3881,False
Chinese,SMOOTH,ɻ,2.938,11,0.005,0.3881,False
Chinese,FAST,t,2.811,10,0.005,0.3881,False
Chinese,SMOOTH,ɑ,1.71,25,0.005,0.3881,False
Chinese,BRIGHT,ʈ͡ʂʰ,2.925,4,0.01,0.5174,False
Chinese,SLOW,t͡ɕʰ,2.904,8,0.01,0.5174,False
Chinese,SLOW,ʊ,2.538,28,0.01,0.5174,False
Chinese,SLOW,pʰ,3.065,5,0.0348,0.7086,False
Chinese,FAST,m,2.847,8,0.0299,0.7086,False
Chinese,SHARP,ɪ,2.811,3,0.0249,0.7086,False
Chinese,SLOW,t͡ɕ,1.761,14,0.0199,0.7086,False
Chinese,SLOW,ɑ,1.417,31,0.0199,0.7086,False
Chinese,QUIET,u,1.817,3,0.0547,0.8004,False
Chinese,BRIGHT,ɑ,1.654,6,0.0547,0.8004,False
Chinese,SMOOTH,ʊ,1.449,13,0.0498,0.8004,False
Chinese,SLOW,t͡sʰ,2.981,3,0.0697,0.9111,False
Chinese,SLOW,t,1.475,9,0.0796,0.9111,False
Chinese,SLOW,ɤ,1.94,6,0.0945,0.9216,False
Chinese,SMOOTH,y,1.371,8,0.0945,0.9216,False
Chinese,FAST,ɤ,1.976,4,0.0995,0.9233,False
Chinese,SLOW,ɛ,1.193,10,0.1144,0.9233,False
Chinese,ROUND,i,1.779,3,0.1244,0.9313,False
Chinese,SLOW,t͡s,1.69,5,0.1294,0.9313,False
Chinese,FAST,l,1.362,7,0.1294,0.9313,False
Chinese,SLOW,e,1.313,10,0.1194,0.9313,False
Chinese,SMOOTH,ʈ͡ʂʰ,1.196,8,0.1194,0.9313,False
Chinese,FAST,ɻ,1.212,5,0.1393,0.9646,False
Chinese,SMOOTH,t͡ɕʰ,1.331,3,0.1791,1.0,False
Chinese,SMOOTH,t͡s,1.326,3,0.1642,1.0,False
Chinese,SMOOTH,ɤ,1.195,3,0.2338,1.0,False
Chinese,BRIGHT,n,1.058,6,0.204,1.0,False
Chinese,SMOOTH,kʰ,1.029,6,0.2488,1.0,False
Chinese,FAST,ɛ,1.029,6,0.209,1.0,False
Chinese,SMOOTH,ɕ,0.88,10,0.1791,1.0,False
Chinese,BRIGHT,ʂ,0.864,4,0.2338,1.0,False
Chinese,SLOW,f,0.77,7,0.2537,1.0,False
Chinese,FAST,ʊ,0.765,8,0.2239,1.0,False
Chinese,SMOOTH,m,0.655,3,0.3184,1.0,False
Chinese,FAST,t͡ɕ,0.634,5,0.2488,1.0,False
Chinese,FAST,e,0.558,4,0.3781,1.0,False
Chinese,SMOOTH,a,0.555,14,0.3284,1.0,False
Chinese,FAST,ɪ,0.547,12,0.3433,1.0,False
Chinese,SLOW,u,0.503,29,0.3632,1.0,False
Chinese,FAST,a,0.45,12,0.4677,1.0,False
Chinese,FAST,ɔ,0.445,4,0.403,1.0,False
Chinese,BRIGHT,ʈ͡ʂ,0.434,3,0.6219,1.0,False
Chinese,SLOW,ŋ,-0.43,13,0.398,1.0,False
Chinese,SLOW,ɔ,0.429,6,0.393,1.0,False
Chinese,SLOW,tʰ,0.424,12,0.4229,1.0,False
Chinese,FAST,y,0.421,4,0.4279,1.0,False
Chinese,FAST,i,0.402,21,0.5672,1.0,False
Chinese,FAST,ɕ,0.387,6,0.4826,1.0,False
Chinese,BRIGHT,a,0.37,3,0.6119,1.0,False
Chinese,FAST,f,0.332,3,0.5473,1.0,False
Chinese,BRIGHT,ŋ,0.331,6,0.6667,1.0,False
Chinese,SLOW,ə,-0.314,9,0.4876,1.0,False
Chinese,FAST,ə,-0.31,6,0.5323,1.0,False
Chinese,SLOW,l,0.307,5,0.5323,1.0,False
Chinese,SLOW,i,0.303,30,0.592,1.0,False
Chinese,SMOOTH,ɪ,-0.261,5,0.592,1.0,False
Chinese,FAST,u,0.243,16,0.5871,1.0,False
Chinese,FAST,ʂ,0.243,9,0.5871,1.0,False
Chinese,FAST,ŋ,-0.242,12,0.6517,1.0,False
Chinese,SMOOTH,k,0.235,4,0.6766,1.0,False
Chinese,SLOW,y,0.221,5,0.597,1.0,False
Chinese,SLOW,ʂ,-0.209,7,0.6418,1.0,False
Chinese,FAST,n,0.207,13,0.7612,1.0,False
Chinese,SMOOTH,x,0.204,6,0.7363,1.0,False
Chinese,FAST,ɑ,0.197,9,0.7363,1.0,False
Chinese,BRIGHT,u,0.163,4,0.8259,1.0,False
Chinese,BRIGHT,ə,0.15,4,0.8308,1.0,False
Chinese,SMOOTH,u,0.14,16,0.7861,1.0,False
Chinese,SLOW,n,-0.131,14,0.7612,1.0,False
Chinese,SMOOTH,ʈ͡ʂ,0.122,9,0.806,1.0,False
Chinese,SLOW,ʈ͡ʂʰ,0.122,4,0.7761,1.0,False
Chinese,SMOOTH,n,0.119,13,0.8259,1.0,False
Chinese,SMOOTH,ʂ,-0.112,6,0.796,1.0,False
Chinese,FAST,tʰ,-0.09,3,0.8557,1.0,False
Chinese,FAST,ʈ͡ʂ,0.089,8,0.8955,1.0,False
Chinese,SLOW,kʰ,0.072,3,0.9005,1.0,False
Chinese,BRIGHT,i,-0.057,4,0.9602,1.0,False
Chinese,FAST,p,0.057,5,0.9403,1.0,False
Chinese,SLOW,ɪ,-0.048,10,0.9204,1.0,False
Chinese,SMOOTH,ŋ,-0.041,17,0.9602,1.0,False
Chinese,SMOOTH,t͡ɕ,0.037,3,0.9154,1.0,False
Chinese,SLOW,x,-0.034,5,0.9652,1.0,False
Chinese,SLOW,ɕ,-0.027,5,0.9602,1.0,False
Chinese,SLOW,k,-0.012,4,0.9701,1.0,False
Chinese,SMOOTH,i,-0.007,17,1.0,1.0,False
English,BRIGHT,ʃ,3.305,3,0.005,0.3134,False
English,QUIET,v,3.272,3,0.005,0.3134,False
English,BRIGHT,t͡ʃ,3.185,3,0.005,0.3134,False
English,SHARP,b,2.83,3,0.005,0.3134,False
English,SMOOTH,u,2.426,5,0.01,0.4559,False
English,SMOOTH,e͡ɪ,1.854,10,0.0199,0.59,False
English,SLOW,j,3.042,4,0.0498,0.8646,False
English,FAST,ɡ,2.305,4,0.0498,0.8646,False
English,SMOOTH,ʌ,2.239,5,0.0348,0.8646,False
English,SLOW,ɡ,1.914,7,0.0348,0.8646,False
English,ROUND,t,1.725,3,0.0498,0.8646,False
English,SLOW,ɹ,1.177,20,0.0498,0.8646,False
English,SLOW,ɜ,2.931,4,0.0796,0.868,False
English,SLOW,u,1.939,7,0.0796,0.868,False
English,FAST,ə,1.86,6,0.0597,0.868,False
English,SMALL,k,1.583,3,0.1343,0.868,False
English,QUIET,l,1.467,4,0.1194,0.868,False
English,BRIGHT,p,1.465,4,0.0945,0.868,False
English,BRIGHT,ɹ,1.415,3,0.0896,0.868,False
English,FAST,n,1.361,11,0.0746,0.868,False
English,FAST,ɹ,1.207,10,0.0597,0.868,False
English,SLOW,a͡ɪ,1.151,12,0.1045,0.868,False
English,SMOOTH,b,1.049,8,0.1144,0.868,False
English,FAST,d,1.033,8,0.0896,0.868,False
English,SLOW,d,0.9,15,0.1592,0.9016,False
English,SMOOTH,m,0.841,9,0.1592,0.9016,False
English,SMOOTH,ɔ,1.258,3,0.194,0.9587,False
English,SMOOTH,h,1.228,4,0.204,0.9751,False
English,SLOW,ʌ,0.78,4,0.2139,0.9802,False
English,SMALL,s,1.062,3,0.3383,0.9949,False
English,FAST,f,0.764,5,0.2239,0.9949,False
English,SMOOTH,z,0.732,4,0.2488,0.9949,False
English,FAST,a,0.646,4,0.2587,0.9949,False
English,FAST,ɒ,0.616,3,0.3383,0.9949,False
English,SLOW,f,0.616,9,0.3234,0.9949,False
English,SHARP,t,0.607,3,0.4129,0.9949,False
English,FAST,i,0.586,8,0.2488,0.9949,False
English,FAST,t͡ʃ,0.556,3,0.3781,0.9949,False
English,FAST,s,-0.548,7,0.3234,0.9949,False
English,SLOW,ɔ,0.543,3,0.4328,0.9949,False
English,SLOW,n,0.521,14,0.3134,0.9949,False
English,SLOW,b,0.515,9,0.3483,0.9949,False
English,SMOOTH,ɪ,0.506,11,0.3632,0.9949,False
English,FAST,a͡ɪ,0.476,4,0.393,0.9949,False
English,SLOW,ɛ,0.437,9,0.4179,0.9949,False
English,SHARP,k,0.43,3,0.592,0.9949,False
English,SMOOTH,l,-0.423,8,0.3284,0.9949,False
English,SLOW,ʊ,0.387,3,0.4776,0.9949,False
English,SMOOTH,d,0.366,6,0.408,0.9949,False
English,SLOW,l,-0.35,15,0.4428,0.9949,False
English,FAST,t,0.344,12,0.4776,0.9949,False
English,SMOOTH,i,0.341,8,0.5323,0.9949,False
English,SLOW,ə͡ʊ,-0.32,4,0.4428,0.9949,False
English,SLOW,s,-0.306,20,0.5124,0.9949,False
English,SLOW,i,0.304,13,0.5025,0.9949,False
English,SMOOTH,s,-0.3,12,0.5174,0.9949,False
English,SMOOTH,n,0.294,7,0.5572,0.9949,False
English,FAST,l,-0.292,8,0.5075,0.9949,False
English,SMOOTH,t,0.286,14,0.5025,0.9949,False
English,SHARP,l,0.27,3,0.7114,0.9949,False
English,SLOW,ɪ,0.248,16,0.5871,0.9949,False
English,SMOOTH,p,-0.241,5,0.6517,0.9949,False
English,SMOOTH,a͡ɪ,0.233,4,0.6368,0.9949,False
English,SMOOTH,ɹ,-0.22,4,0.597,0.9949,False
English,BRIGHT,s,-0.212,3,0.7861,0.9949,False
English,FAST,e͡ɪ,0.211,3,0.607,0.9949,False
English,SLOW,ɒ,0.209,4,0.7114,0.9949,False
English,FAST,w,0.207,3,0.6766,0.9949,False
English,SMOOTH,ɛ,0.202,4,0.6915,0.9949,False
English,SLOW,w,0.198,6,0.6816,0.9949,False
English,SLOW,p,-0.193,9,0.6667,0.9949,False
English,SMOOTH,ə͡ʊ,0.176,8,0.7065,0.9949,False
English,FAST,b,0.164,3,0.796,0.9949,False
English,SLOW,ə,0.161,4,0.7463,0.9949,False
English,SLOW,m,0.152,8,0.7463,0.9949,False
English,FAST,ɛ,0.137,3,0.8856,0.9949,False
English,FAST,k,-0.129,8,0.7512,0.9949,False
English,FAST,ə͡ʊ,0.11,6,0.806,0.9949,False
English,SLOW,e͡ɪ,-0.109,4,0.796,0.9949,False
English,SMOOTH,k,-0.103,10,0.8806,0.9949,False
English,SMOOTH,f,0.101,3,0.8458,0.9949,False
English,SLOW,k,0.094,21,0.8308,0.9949,False
English,FAST,ɪ,0.061,7,0.9254,0.9949,False
English,SLOW,v,0.055,5,0.9353,0.9949,False
English,SLOW,t,0.046,20,0.9154,0.9949,False
English,SHARP,s,0.035,3,0.9751,0.9949,False
English,SLOW,a,-0.015,4,0.995,1.0,False
Finnish,ROUND,s,2.498,3,0.0249,0.6599,False
Finnish,FAST,d,2.219,7,0.0249,0.6599,False
Finnish,FAST,t,1.564,42,0.005,0.6599,False
Finnish,SMOOTH,t,1.074,30,0.0149,0.6599,False
Finnish,FAST,y,1.896,10,0.0398,0.796,False
Finnish,FAST,e͡i,2.015,3,0.0796,0.8154,False
Finnish,SMOOTH,d,1.68,5,0.0597,0.8154,False
Finnish,FAST,o,1.548,12,0.0597,0.8154,False
Finnish,SMOOTH,o,1.427,10,0.0746,0.8154,False
Finnish,SHARP,e,1.296,5,0.0796,0.8154,False
Finnish,BRIGHT,t,1.206,11,0.0498,0.8154,False
Finnish,SLOW,p,1.154,16,0.0498,0.8154,False
Finnish,FAST,æ,1.111,23,0.0697,0.8154,False
Finnish,SLOW,t,0.941,52,0.0547,0.8154,False
Finnish,SHARP,p,1.846,3,0.0896,0.8177,False
Finnish,BRIGHT,s,1.331,9,0.0896,0.8177,False
Finnish,ROUND,k,1.944,4,0.1045,0.8439,False
Finnish,SHARP,o,1.797,3,0.1045,0.8439,False
Finnish,SHARP,u,1.689,4,0.1045,0.8439,False
Finnish,QUIET,æ,1.648,3,0.1194,0.9118,False
Finnish,SMOOTH,u,1.068,12,0.1194,0.9118,False
Finnish,SLOW,æ,0.967,35,0.1244,0.9165,False
Finnish,SMOOTH,l,1.063,31,0.1393,0.9591,False
Finnish,FAST,i͡e,1.682,3,0.1592,0.9895,False
Finnish,SLOW,a͡i,1.188,6,0.1692,0.9895,False
Finnish,BRIGHT,p,1.163,3,0.1791,0.9895,False
Finnish,SLOW,j,1.155,8,0.1642,0.9895,False
Finnish,SHARP,v,1.15,3,0.2139,0.9895,False
Finnish,LOUD,a,1.06,3,0.4129,0.9895,False
Finnish,SMOOTH,a͡i,1.054,3,0.194,0.9895,False
Finnish,SLOW,m,1.04,9,0.2338,0.9895,False
Finnish,FAST,n,0.997,10,0.2687,0.9895,False
Finnish,SHARP,r,0.931,6,0.2338,0.9895,False
Finnish,SLOW,u,0.862,20,0.1891,0.9895,False
Finnish,SLOW,u͡o,0.834,6,0.3234,0.9895,False
Finnish,FAST,p,0.785,8,0.209,0.9895,False
Finnish,SMOOTH,p,0.778,7,0.2189,0.9895,False
Finnish,SLOW,y,0.731,9,0.2836,0.9895,False
Finnish,BRIGHT,l,0.719,9,0.3184,0.9895,False
Finnish,QUIET,l,0.652,3,0.4726,0.9895,False
Finnish,SLOW,d,0.609,5,0.3433,0.9895,False
Finnish,SHARP,æ,0.6,4,0.408,0.9895,False
Finnish,FAST,ɪ,0.516,8,0.3781,0.9895,False
Finnish,FAST,l,-0.485,10,0.4179,0.9895,False
Finnish,BRIGHT,æ,0.479,5,0.403,0.9895,False
Finnish,FAST,j,0.478,3,0.4478,0.9895,False
Finnish,BRIGHT,h,0.464,3,0.5274,0.9895,False
Finnish,QUIET,k,0.454,3,0.6269,0.9895,False
Finnish,SMOOTH,n,0.452,6,0.5224,0.9895,False
Finnish,SMOOTH,æ,0.425,14,0.4677,0.9895,False
Finnish,BRIGHT,k,-0.417,3,0.5522,0.9895,False
Finnish,SHARP,a,-0.396,6,0.5672,0.9895,False
Finnish,SMOOTH,i,0.368,6,0.4328,0.9895,False
Finnish,SMOOTH,m,0.367,3,0.5174,0.9895,False
Finnish,SMOOTH,h,0.354,8,0.5274,0.9895,False
Finnish,SMOOTH,k,-0.348,10,0.5572,0.9895,False
Finnish,QUIET,a,-0.339,3,0.6517,0.9895,False
Finnish,SHARP,t,0.332,5,0.6318,0.9895,False
Finnish,FAST,k,-0.319,12,0.5274,0.9895,False
Finnish,FAST,v,0.302,7,0.5423,0.9895,False
Finnish,SLOW,e,0.287,20,0.5672,0.9895,False
Finnish,SLOW,h,0.286,14,0.5622,0.9895,False
Finnish,SHARP,l,-0.283,3,0.6667,0.9895,False
Finnish,FAST,r,-0.274,5,0.602,0.9895,False
Finnish,SMOOTH,a,0.247,43,0.7313,0.9895,False
Finnish,FAST,s,0.241,15,0.6766,0.9895,False
Finnish,SLOW,n,0.231,9,0.6716,0.9895,False
Finnish,SMOOTH,s,0.225,13,0.6866,0.9895,False
Finnish,FAST,u,0.208,8,0.7114,0.9895,False
Finnish,SMOOTH,e,0.192,10,0.7015,0.9895,False
Finnish,SHARP,k,0.155,5,0.7811,0.9895,False
Finnish,ROUND,a,0.145,3,0.8856,0.9895,False
Finnish,SLOW,s,0.131,22,0.7861,0.9895,False
Finnish,SHARP,s,0.114,3,0.8657,0.9895,False
Finnish,SLOW,r,-0.107,13,0.8209,0.9895,False
Finnish,SLOW,v,0.104,9,0.8109,0.9895,False
Finnish,SLOW,i,0.102,8,0.8209,0.9895,False
Finnish,SLOW,l,-0.081,27,0.8706,0.9895,False
Finnish,SLOW,ɪ,-0.08,7,0.8408,0.9895,False
Finnish,SLOW,a,0.078,70,0.9353,0.9895,False
Finnish,FAST,a,0.077,43,0.9453,0.9895,False
Finnish,SLOW,k,-0.075,28,0.8706,0.9895,False
Finnish,BRIGHT,a,0.072,13,0.9303,0.9895,False
Finnish,SLOW,o,0.066,7,0.8657,0.9895,False
Finnish,FAST,h,0.062,7,0.9154,0.9895,False
Finnish,FAST,e,-0.051,9,0.9104,0.9895,False
Finnish,SMOOTH,ɪ,-0.041,4,0.9552,0.9895,False
Finnish,BRIGHT,e,0.04,3,0.9453,0.9895,False
Finnish,FAST,i,-0.027,4,0.9353,0.9895,False
Finnish,SLOW,a͡u,0.004,4,0.99,0.9948,False
French,SMOOTH,f,3.179,9,0.005,0.4925,False
French,FAST,ɔ,3.143,10,0.005,0.4925,False
French,SMOOTH,w,2.996,9,0.005,0.4925,False
French,SMOOTH,v,2.246,11,0.01,0.5629,False
French,SLOW,ʒ,2.999,7,0.0149,0.6269,False
French,FAST,n,2.55,10,0.0199,0.6269,False
French,QUIET,d,2.536,6,0.0249,0.6269,False
French,FAST,ə,1.892,10,0.0348,0.6269,False
French,SLOW,e,1.218,59,0.0149,0.6269,False
French,SMOOTH,e,1.213,37,0.0199,0.6269,False
French,SMOOTH,ə,2.043,10,0.0398,0.6853,False
French,FAST,v,1.848,10,0.0448,0.7388,False
French,SLOW,ʃ,2.283,8,0.0647,0.9147,False
French,SLOW,z,2.459,4,0.1294,1.0,False
French,SMOOTH,ɡ,2.39,3,0.0746,1.0,False
French,SLOW,ɡ,1.918,4,0.1841,1.0,False
French,SMOOTH,ʃ,1.702,4,0.1045,1.0,False
French,SLOW,n,1.518,10,0.1045,1.0,False
French,SMOOTH,ɔ̃,1.424,4,0.2239,1.0,False
French,QUIET,ɛ,1.364,3,0.1244,1.0,False
French,QUIET,ɑ̃,1.121,4,0.2388,1.0,False
French,FAST,ʃ,1.042,3,0.2935,1.0,False
French,FAST,w,0.983,4,0.2338,1.0,False
French,FAST,e,0.963,35,0.0846,1.0,False
French,SLOW,a,0.958,27,0.1493,1.0,False
French,SLOW,v,0.886,9,0.1791,1.0,False
French,FAST,a,0.865,17,0.1891,1.0,False
French,BRIGHT,ʁ,0.844,3,0.4279,1.0,False
French,FAST,ɔ̃,0.824,3,0.3035,1.0,False
French,QUIET,s,0.78,4,0.2736,1.0,False
French,SMOOTH,n,0.771,4,0.2338,1.0,False
French,SMOOTH,d,0.756,16,0.2338,1.0,False
French,QUIET,t,0.61,3,0.3582,1.0,False
French,SLOW,f,0.589,4,0.3582,1.0,False
French,SMOOTH,a,0.558,13,0.3632,1.0,False
French,FAST,u,0.518,8,0.3085,1.0,False
French,SLOW,ɔ,0.513,4,0.3532,1.0,False
French,QUIET,ʁ,0.51,7,0.5174,1.0,False
French,SMOOTH,ɛ,0.501,11,0.3831,1.0,False
French,FAST,t,0.474,17,0.3682,1.0,False
French,SMOOTH,t,0.47,16,0.4229,1.0,False
French,SMOOTH,u,0.433,7,0.3831,1.0,False
French,SLOW,u,0.419,11,0.3682,1.0,False
French,QUIET,i,0.392,3,0.5721,1.0,False
French,SMOOTH,k,-0.386,3,0.5224,1.0,False
French,FAST,s,-0.355,8,0.5274,1.0,False
French,SLOW,ɔ̃,0.338,3,0.4527,1.0,False
French,SLOW,i,0.326,27,0.5771,1.0,False
French,FAST,ɛ,0.309,10,0.5323,1.0,False
French,FAST,b,-0.291,3,0.5771,1.0,False
French,FAST,m,0.291,7,0.5373,1.0,False
French,SMOOTH,b,-0.277,3,0.5622,1.0,False
French,SMOOTH,l,-0.276,5,0.5423,1.0,False
French,FAST,ɑ̃,-0.273,4,0.5721,1.0,False
French,SLOW,w,0.256,3,0.6119,1.0,False
French,SMOOTH,p,-0.244,6,0.6617,1.0,False
French,FAST,y,-0.243,4,0.607,1.0,False
French,SLOW,ɛ,-0.235,8,0.6368,1.0,False
French,FAST,ʁ,0.228,37,0.7313,1.0,False
French,SMOOTH,m,0.221,6,0.597,1.0,False
French,SLOW,l,0.219,16,0.5821,1.0,False
French,SLOW,ʁ,0.214,55,0.7413,1.0,False
French,SLOW,s,0.208,25,0.6269,1.0,False
French,SLOW,ə,0.204,5,0.7114,1.0,False
French,FAST,p,0.197,11,0.6816,1.0,False
French,SLOW,o,0.192,8,0.6766,1.0,False
French,SLOW,j,-0.182,7,0.7313,1.0,False
French,SMOOTH,s,0.159,15,0.7313,1.0,False
French,SLOW,b,-0.159,7,0.7512,1.0,False
French,FAST,i,0.144,15,0.7662,1.0,False
French,SLOW,ɑ̃,-0.143,9,0.7811,1.0,False
French,SMOOTH,i,-0.125,10,0.801,1.0,False
French,SLOW,ɛ̃,-0.113,3,0.9353,1.0,False
French,SLOW,m,0.108,8,0.7413,1.0,False
French,SLOW,y,-0.107,11,0.8159,1.0,False
French,SLOW,k,-0.104,15,0.8607,1.0,False
French,SLOW,t,0.099,17,0.8109,1.0,False
French,SLOW,p,-0.089,12,0.8159,1.0,False
French,SMOOTH,ɑ̃,0.087,9,0.8756,1.0,False
French,SMOOTH,ʁ,0.072,31,0.9204,1.0,False
French,FAST,k,-0.063,11,0.8856,1.0,False
French,SMOOTH,o,-0.043,3,0.9303,1.0,False
French,FAST,l,-0.026,8,0.9502,1.0,False
French,QUIET,e,0.015,3,0.9801,1.0,False
French,FAST,j,-0.009,7,0.99,1.0,False
French,FAST,d,0.004,8,1.0,1.0,False
French,SLOW,d,0.004,12,1.0,1.0,False
German,QUIET,ø,3.285,3,0.005,0.408,False
German,SMOOTH,x,2.9,7,0.005,0.408,False
German,SLOW,a͡ʊ,2.649,6,0.01,0.408,False
German,SMOOTH,b,2.261,16,0.005,0.408,False
German,SMOOTH,ə,1.298,51,0.005,0.408,False
German,SLOW,n,1.161,89,0.005,0.408,False
German,QUIET,h,3.134,3,0.0249,0.5192,False
German,FAST,ɔ,3.048,6,0.0149,0.5192,False
German,SMOOTH,z,2.089,10,0.0348,0.5192,False
German,FAST,f,2.041,16,0.0199,0.5192,False
German,FAST,ɾ,1.933,20,0.0199,0.5192,False
German,SLOW,ʃ,1.805,21,0.0199,0.5192,False
German,ROUND,n,1.309,12,0.0348,0.5192,False
German,SLOW,s,2.404,7,0.0448,0.6294,False
German,BRIGHT,c,2.62,5,0.0597,0.659,False
German,ROUND,d,2.382,3,0.0597,0.659,False
German,BRIGHT,l,2.123,6,0.0547,0.659,False
German,SLOW,ɑ,1.836,7,0.0498,0.659,False
German,FAST,ɑ,1.717,5,0.0697,0.659,False
German,SLOW,k,1.621,16,0.0647,0.659,False
German,FAST,ɛ,1.585,19,0.0647,0.659,False
German,SLOW,e,1.563,11,0.0647,0.659,False
German,SLOW,ə,0.968,71,0.1045,0.8661,False
German,FAST,s,1.698,4,0.1244,0.9092,False
German,SMOOTH,ɑ,1.639,4,0.1294,0.9092,False
German,FAST,v,1.583,10,0.1294,0.9092,False
