language,pole,phoneme,z,count,p_perm,q_fdr,significant
Hungarian,PULL,k,0.247,12,0.806,1.0,False
Hungarian,STOP,d,0.241,4,0.602,1.0,False
Hungarian,PULL,ɛ,0.231,19,0.9353,1.0,False
Hungarian,PUSH,i,0.217,5,0.791,1.0,False
Hungarian,STOP,ø,0.216,4,0.6866,1.0,False
Hungarian,PULL,h,0.214,7,0.6567,1.0,False
Hungarian,PULL,o,0.213,18,0.801,1.0,False
Hungarian,SHAKE,o,0.204,8,0.8159,1.0,False
Hungarian,SHAKE,k,0.199,5,0.796,1.0,False
Hungarian,PULL,z,0.199,10,0.7562,1.0,False
Hungarian,PUSH,t,0.184,4,0.7811,1.0,False
Hungarian,PUSH,o,0.183,6,0.801,1.0,False
Hungarian,SHAKE,t,0.163,5,0.8209,1.0,False
Hungarian,STOP,r,-0.161,4,0.9055,1.0,False
Hungarian,SHAKE,ø,0.155,3,0.7662,1.0,False
Hungarian,STOP,ɑ,0.121,8,0.9055,1.0,False
Hungarian,PULL,ø,0.105,6,0.801,1.0,False
Hungarian,SHAKE,a,0.097,5,0.9353,1.0,False
Hungarian,PUSH,k,0.064,3,0.9204,1.0,False
Hungarian,PULL,e,-0.049,5,0.9403,1.0,False
Hungarian,PULL,m,0.043,7,0.9353,1.0,False
Hungarian,SHAKE,m,0.021,3,0.9801,1.0,False
Hungarian,SHAKE,ɑ,-0.017,5,0.99,1.0,False
Hungarian,STOP,a,0.01,5,0.995,1.0,False
Indonesian,PULL,w,6.532,4,0.01,0.644,False
Indonesian,LOVE,t͡ʃ,3.923,4,0.0448,0.644,False
Indonesian,FLAT,t,3.776,4,0.0249,0.644,False
Indonesian,DOWN,u,3.555,3,0.0199,0.644,False
Indonesian,HIT,m,3.423,5,0.005,0.644,False
Indonesian,HARD,ɛ,3.197,3,0.0249,0.644,False
Indonesian,FEAR,u,3.151,3,0.0398,0.644,False
Indonesian,FLOW,ɛ,3.105,3,0.0249,0.644,False
Indonesian,HATE,m,2.795,14,0.005,0.644,False
Indonesian,LOVE,i,2.431,17,0.0249,0.644,False
Indonesian,LOVE,m,2.308,15,0.01,0.644,False
Indonesian,HIT,ə,2.2,3,0.0448,0.644,False
Indonesian,PULL,m,2.195,71,0.005,0.644,False
Indonesian,PUSH,ə,2.1,23,0.005,0.644,False
Indonesian,PUSH,m,1.966,25,0.005,0.644,False
Indonesian,HATE,ə,1.921,9,0.01,0.644,False
Indonesian,PULL,ə,1.84,54,0.005,0.644,False
Indonesian,STOP,m,1.685,26,0.0398,0.644,False
Indonesian,STOP,ə,1.603,22,0.0299,0.644,False
Indonesian,LOUD,ŋ,2.771,3,0.0498,0.6836,False
Indonesian,SHAKE,u,1.668,12,0.0597,0.747,False
Indonesian,FLOW,u,2.0,4,0.0647,0.79,False
Indonesian,FLY,ɛ,2.098,4,0.0746,0.8571,False
Indonesian,FLAT,i,2.26,4,0.1095,1.0,False
Indonesian,HAPPY,a,1.972,3,0.2388,1.0,False
Indonesian,FLY,h,1.907,3,0.0945,1.0,False
Indonesian,FLY,ŋ,1.848,6,0.0995,1.0,False
Indonesian,FEAR,i,1.784,3,0.1841,1.0,False
Indonesian,SHAKE,t͡ʃ,1.759,3,0.1343,1.0,False
Indonesian,FLOW,ŋ,1.702,3,0.1692,1.0,False
Indonesian,LOUD,ə,1.664,3,0.2239,1.0,False
Indonesian,LOVE,ə,1.63,10,0.1443,1.0,False
Indonesian,HARD,a,1.569,8,0.1891,1.0,False
Indonesian,HARD,ə,1.467,4,0.2935,1.0,False
Indonesian,SHAKE,n,1.461,11,0.1144,1.0,False
Indonesian,HATE,k,1.455,8,0.204,1.0,False
Indonesian,FLOW,r,1.425,4,0.2189,1.0,False
Indonesian,LOVE,n,1.415,7,0.1642,1.0,False
Indonesian,STOP,ŋ,1.407,13,0.1542,1.0,False
Indonesian,HARD,n,1.401,3,0.2338,1.0,False
Indonesian,LOUD,m,1.4,3,0.3383,1.0,False
Indonesian,PULL,ŋ,1.357,28,0.1144,1.0,False
Indonesian,FLY,p,1.322,3,0.209,1.0,False
Indonesian,FLY,m,1.305,8,0.2637,1.0,False
Indonesian,PULL,h,1.299,13,0.1294,1.0,False
Indonesian,STOP,u,1.245,14,0.1642,1.0,False
Indonesian,HARD,m,1.233,4,0.3632,1.0,False
Indonesian,PUSH,n,1.232,12,0.1891,1.0,False
Indonesian,PUSH,ŋ,1.228,10,0.2537,1.0,False
Indonesian,STOP,n,1.222,14,0.2438,1.0,False
Indonesian,SHAKE,d͡ʒ,1.219,3,0.2786,1.0,False
Indonesian,FLOW,m,1.189,4,0.3333,1.0,False
Indonesian,FLY,t,1.187,5,0.2537,1.0,False
Indonesian,HATE,a,1.17,12,0.3234,1.0,False
Indonesian,SHAKE,d,1.116,5,0.1791,1.0,False
Indonesian,PUSH,u,1.11,11,0.2587,1.0,False
Indonesian,FLY,a,1.098,12,0.4677,1.0,False
Indonesian,SHAKE,b,1.095,8,0.2985,1.0,False
Indonesian,PUSH,d,1.072,6,0.2289,1.0,False
Indonesian,STOP,ɡ,1.066,8,0.2338,1.0,False
Indonesian,PULL,n,1.057,28,0.3632,1.0,False
Indonesian,LOVE,p,1.037,3,0.2786,1.0,False
Indonesian,FLY,ə,1.017,6,0.6418,1.0,False
Indonesian,SHAKE,ə,1.003,11,0.796,1.0,False
Indonesian,LOUD,a,0.99,4,0.5075,1.0,False
Indonesian,FLY,b,0.983,4,0.3682,1.0,False
Indonesian,PUSH,b,0.96,9,0.3532,1.0,False
Indonesian,FEAR,a,0.951,3,0.5075,1.0,False
Indonesian,FLOW,ə,0.914,3,0.7363,1.0,False
Indonesian,SHAKE,r,0.903,10,0.3284,1.0,False
Indonesian,HATE,u,0.898,4,0.4279,1.0,False
Indonesian,HATE,n,0.882,4,0.4876,1.0,False
Indonesian,PULL,a,0.878,62,0.6965,1.0,False
Indonesian,SHAKE,i,0.869,12,0.4577,1.0,False
Indonesian,PULL,u,0.853,24,0.4428,1.0,False
Indonesian,STOP,l,0.843,9,0.398,1.0,False
Indonesian,LOVE,l,0.831,4,0.4328,1.0,False
Indonesian,FLY,n,0.826,4,0.5672,1.0,False
Indonesian,FLAT,a,0.812,3,0.6368,1.0,False
Indonesian,PULL,b,0.763,20,0.4577,1.0,False
Indonesian,STOP,a,0.722,25,0.8856,1.0,False
Indonesian,PUSH,ɛ,0.694,4,0.3483,1.0,False
Indonesian,HATE,b,0.682,3,0.5373,1.0,False
Indonesian,PULL,t,0.675,20,0.5323,1.0,False
Indonesian,SHAKE,t,0.638,6,0.5771,1.0,False
Indonesian,SHAKE,m,0.597,9,0.9453,1.0,False
Indonesian,LOVE,r,0.586,5,0.607,1.0,False
Indonesian,PUSH,a,0.581,19,0.9154,1.0,False
Indonesian,STOP,t,0.555,8,0.6368,1.0,False
Indonesian,SHAKE,p,0.555,3,0.4577,1.0,False
Indonesian,FLY,r,0.549,4,0.5622,1.0,False
Indonesian,STOP,ɛ,0.533,4,0.5124,1.0,False
Indonesian,STOP,i,0.531,13,0.796,1.0,False
Indonesian,FLY,u,0.509,3,0.602,1.0,False
Indonesian,STOP,h,0.499,3,0.6119,1.0,False
Indonesian,PULL,p,0.494,9,0.6418,1.0,False
Indonesian,LOVE,k,0.489,5,0.6816,1.0,False
Indonesian,STOP,p,0.481,4,0.5572,1.0,False
Indonesian,SHAKE,s,0.479,5,0.4826,1.0,False
Indonesian,SHAKE,a,0.478,14,0.9602,1.0,False
Indonesian,FLOW,a,0.467,4,0.8706,1.0,False
Indonesian,LOVE,a,0.464,9,0.9104,1.0,False
Indonesian,PUSH,t,0.443,6,0.6269,1.0,False
Indonesian,PULL,ɛ,0.443,8,0.607,1.0,False
Indonesian,PUSH,k,0.439,9,0.7562,1.0,False
Indonesian,PUSH,l,0.424,5,0.6368,1.0,False
Indonesian,PULL,i,0.4,25,0.9154,1.0,False
Indonesian,STOP,r,0.386,9,0.806,1.0,False
Indonesian,PULL,d͡ʒ,0.368,4,0.607,1.0,False
Indonesian,FLY,i,0.358,4,0.7363,1.0,False
Indonesian,PULL,t͡ʃ,0.333,3,0.592,1.0,False
Indonesian,HATE,r,0.33,3,0.7662,1.0,False
Indonesian,PULL,k,0.308,20,0.9602,1.0,False
Indonesian,STOP,k,0.305,9,0.8905,1.0,False
Indonesian,PULL,l,0.303,11,0.8458,1.0,False
Indonesian,SHAKE,k,0.281,6,0.8905,1.0,False
Indonesian,STOP,d,0.255,3,0.6816,1.0,False
Indonesian,PUSH,r,0.203,6,0.9055,1.0,False
Indonesian,SHAKE,ŋ,0.181,3,0.9453,1.0,False
Indonesian,PUSH,i,0.165,7,0.9353,1.0,False
Indonesian,PULL,ɡ,0.122,6,0.8657,1.0,False
Indonesian,STOP,b,0.117,4,0.9552,1.0,False
Indonesian,PULL,r,0.093,13,0.99,1.0,False
Indonesian,PUSH,o,0.086,3,0.9552,1.0,False
Indonesian,PULL,d,-0.077,3,0.8955,1.0,False
Indonesian,PULL,s,-0.039,5,0.9801,1.0,False
Indonesian,STOP,s,0.038,3,0.9552,1.0,False
Irish,FLY,c,6.404,3,0.0199,0.9922,False
Irish,STOP,e,5.438,10,0.005,0.9922,False
Irish,PULL,ɛ,5.175,8,0.01,0.9922,False
Irish,STOP,h,5.089,4,0.0398,0.9922,False
Irish,SHAKE,e,4.734,9,0.005,0.9922,False
Irish,FLY,r,4.089,4,0.0199,0.9922,False
Irish,STOP,dʲ,3.802,3,0.0547,0.9922,False
Irish,SHAKE,dʲ,3.693,3,0.0597,0.9922,False
Irish,LOVE,n,3.53,7,0.01,0.9922,False
Irish,PULL,kʲ,3.453,4,0.1194,0.9922,False
Irish,STOP,c,3.328,5,0.1144,0.9922,False
Irish,PULL,a,3.22,13,0.0199,0.9922,False
Irish,PULL,r,3.113,19,0.0149,0.9922,False
Irish,PULL,v,2.872,7,0.1343,0.9922,False
Irish,FLY,ɑ,2.665,5,0.0547,0.9922,False
Irish,SHAKE,l,2.593,11,0.0597,0.9922,False
Irish,FLY,ɪ,2.439,6,0.0597,0.9922,False
Irish,HATE,ɪ,2.379,10,0.0498,0.9922,False
Irish,SHAKE,a,2.266,5,0.0597,0.9922,False
Irish,FLY,l,2.208,3,0.1493,0.9922,False
Irish,PUSH,r,2.17,3,0.0846,0.9922,False
Irish,PULL,d͡ʒ,2.14,3,0.2438,0.9922,False
Irish,SHAKE,b,2.132,8,0.1692,0.9922,False
Irish,PUSH,n,2.071,4,0.0846,0.9922,False
Irish,FLY,n,2.044,3,0.1244,0.9922,False
Irish,SHAKE,ʃ,1.979,9,0.1244,0.9922,False
Irish,PULL,ɪ,1.924,30,0.0547,0.9922,False
Irish,PUSH,b,1.91,3,0.194,0.9922,False
Irish,LOVE,k,1.907,6,0.1841,0.9922,False
Irish,SHAKE,s,1.817,9,0.1294,0.9922,False
Irish,PULL,dʲ,1.812,3,0.2786,0.9922,False
Irish,STOP,r,1.789,6,0.1194,0.9922,False
Irish,PUSH,ɪ,1.741,6,0.1891,0.9922,False
Irish,PUSH,lʲ,1.706,4,0.2139,0.9922,False
Irish,HATE,l,1.648,4,0.199,0.9922,False
Irish,PUSH,ɡ,1.622,7,0.1741,0.9922,False
Irish,PULL,n,1.612,15,0.1741,0.9922,False
Irish,STOP,ɑ,1.573,10,0.1841,0.9922,False
Irish,SHAKE,ɐ,1.57,5,0.2637,0.9922,False
Irish,STOP,ɪ,1.566,13,0.1791,0.9922,False
Irish,LOVE,ɹ,1.525,5,0.2289,0.9922,False
Irish,FLY,ɡ,1.502,5,0.2935,0.9922,False
Irish,SHAKE,ɔ,1.497,7,0.2239,0.9922,False
Irish,STOP,n,1.441,7,0.194,0.9922,False
Irish,HATE,ɑ,1.401,5,0.2935,0.9922,False
Irish,HATE,ɡ,1.384,8,0.3035,0.9922,False
Irish,SHAKE,r,1.383,5,0.1841,0.9922,False
Irish,SHAKE,ɑ,1.329,9,0.2338,0.9922,False
Irish,PUSH,k,1.311,4,0.3582,0.9922,False
Irish,STOP,ɡ,1.308,14,0.2886,0.9922,False
Irish,LOVE,ɑ,1.295,4,0.2687,0.9922,False
Irish,PULL,ɡ,1.28,27,0.2637,0.9922,False
Irish,PULL,ɐ,1.267,8,0.3383,0.9922,False
Irish,STOP,a,1.259,3,0.2836,0.9922,False
Irish,HATE,m,1.217,4,0.2736,0.9922,False
Irish,LOVE,ɪ,1.214,5,0.4129,0.9922,False
Irish,PULL,k,1.183,17,0.3184,0.9922,False
Irish,LOVE,a͡ʊ,1.159,3,0.3731,0.9922,False
Irish,STOP,s,1.157,6,0.3134,0.9922,False
Irish,SHAKE,m,1.12,7,0.3682,0.9922,False
Irish,HATE,i,1.066,6,0.3632,0.9922,False
Irish,LOVE,m,1.045,3,0.3831,0.9922,False
Irish,HATE,s,1.032,3,0.3781,0.9922,False
Irish,STOP,l,1.01,5,0.3582,0.9922,False
Irish,HATE,ə,0.986,5,0.4428,0.9922,False
Irish,PULL,f,0.927,11,0.3831,0.9922,False
Irish,PUSH,ɹ,0.9,3,0.393,0.9922,False
Irish,HATE,f,0.898,3,0.3781,0.9922,False
Irish,LOVE,ɡ,0.895,5,0.5473,0.9922,False
Irish,SHAKE,n,0.887,5,0.4279,0.9922,False
Irish,PUSH,i,0.867,4,0.4925,0.9922,False
Irish,SHAKE,k,0.862,7,0.5224,0.9922,False
Irish,PULL,c,0.858,3,0.4726,0.9922,False
Irish,LOVE,i,0.758,4,0.4677,0.9922,False
Irish,STOP,o,0.729,5,0.4378,0.9922,False
Irish,STOP,ɹ,0.719,6,0.4826,0.9922,False
Irish,STOP,t̪,0.702,5,0.4478,0.9922,False
Irish,PULL,ɔ,0.681,7,0.393,0.9922,False
Irish,PULL,a͡ɪ,0.667,4,0.5721,0.9922,False
Irish,SHAKE,ɡ,0.645,9,0.8557,0.9922,False
Irish,STOP,x,0.637,4,0.5323,0.9922,False
Irish,PUSH,d̪,0.634,3,0.4478,0.9922,False
Irish,PULL,e,0.628,3,0.5871,0.9922,False
Irish,SHAKE,x,0.614,4,0.5522,0.9922,False
Irish,SHAKE,ɪ,0.607,7,0.8657,0.9922,False
Irish,PULL,s,0.577,7,0.6617,0.9922,False
Irish,PULL,m,0.575,8,0.6418,0.9922,False
Irish,PULL,ə,0.561,12,0.7811,0.9922,False
Irish,STOP,m,0.559,4,0.602,0.9922,False
Irish,STOP,ə,0.543,6,0.791,0.9922,False
Irish,STOP,ʃ,0.54,3,0.5672,0.9922,False
Irish,STOP,lʲ,0.535,4,0.6269,0.9922,False
Irish,SHAKE,lʲ,0.512,4,0.6667,0.9922,False
Irish,PULL,ɑ,0.507,9,0.8209,0.9922,False
Irish,SHAKE,t̪,0.488,4,0.5821,0.9922,False
Irish,PULL,lʲ,0.443,7,0.7562,0.9922,False
Irish,PULL,ʃ,0.428,5,0.6368,0.9922,False
Irish,PULL,t̪,0.426,7,0.6418,0.9922,False
Irish,PULL,ɹ,0.393,8,0.7512,0.9922,False
Irish,SHAKE,f,0.379,3,0.607,0.9922,False
Irish,STOP,k,0.377,4,0.8856,0.9922,False
Irish,PULL,i,0.304,10,0.8657,0.9922,False
Irish,PULL,b,0.215,3,0.8259,0.9922,False
Irish,PULL,d̪,-0.083,3,0.9154,0.9922,False
Irish,PULL,u,-0.063,3,0.9403,0.9922,False
Irish,PULL,l,0.047,3,0.9801,0.9965,False
Italian,SAD,o,4.255,5,0.01,0.4591,False
Italian,SALTY,t,4.054,3,0.01,0.4591,False
Italian,FLY,ʊ,3.47,4,0.01,0.4591,False
Italian,HAPPY,r,2.942,3,0.005,0.4591,False
Italian,SHAKE,i,1.86,15,0.01,0.4591,False
Italian,PULL,e,1.606,101,0.005,0.4591,False
Italian,HIT,l,3.014,5,0.0149,0.5458,False
Italian,SHORT,a,2.412,11,0.0149,0.5458,False
Italian,LOVE,e,1.66,12,0.0149,0.5458,False
Italian,SHORT,ɪ,4.913,5,0.0199,0.5672,False
Italian,SHORT,s,2.638,5,0.0348,0.5672,False
Italian,STOP,d͡ʒ,2.627,3,0.0348,0.5672,False
Italian,STOP,ʊ,2.51,6,0.0299,0.5672,False
Italian,SHAKE,b,2.503,6,0.0348,0.5672,False
Italian,FLAT,n,2.246,4,0.0199,0.5672,False
Italian,HIT,p,2.213,3,0.0249,0.5672,False
Italian,FEAR,d,2.15,3,0.0348,0.5672,False
Italian,FEAR,e,1.814,8,0.0299,0.5672,False
Italian,STOP,i,1.682,12,0.0348,0.5672,False
Italian,PULL,r,1.358,84,0.0199,0.5672,False
Italian,STOP,r,1.348,28,0.0348,0.5672,False
Italian,FLY,l,2.074,5,0.0398,0.6428,False
Italian,HATE,p,2.13,4,0.0498,0.7186,False
Italian,STOP,e,1.335,30,0.0547,0.7186,False
Italian,LOVE,d,1.721,4,0.0647,0.7597,False
Italian,WET,a,3.034,3,0.0746,0.7794,False
Italian,FLOW,l,2.7,3,0.0746,0.7794,False
Italian,FLAT,s͡s,2.626,3,0.1194,0.7794,False
Italian,LOUD,a,2.067,4,0.1095,0.7794,False
Italian,FEAR,i,2.008,3,0.0697,0.7794,False
Italian,FLOW,i,1.792,3,0.1045,0.7794,False
Italian,FEAR,t,1.782,4,0.0846,0.7794,False
Italian,FLY,v,1.698,3,0.1144,0.7794,False
Italian,FLAT,t,1.673,5,0.0746,0.7794,False
Italian,HATE,j,1.602,3,0.1393,0.7794,False
Italian,FLOW,e,1.59,8,0.0796,0.7794,False
Italian,HATE,e,1.492,16,0.0697,0.7794,False
Italian,FLOW,r,1.454,7,0.0846,0.7794,False
Italian,PULL,ɛ,1.417,7,0.0796,0.7794,False
Italian,PULL,ʃ,1.408,3,0.1443,0.7794,False
Italian,PULL,d͡ʒ,1.305,5,0.0746,0.7794,False
Italian,STOP,b,1.298,3,0.1542,0.7794,False
Italian,PULL,p,1.282,16,0.0846,0.7794,False
Italian,PUSH,s,1.227,9,0.1144,0.7794,False
Italian,LOVE,o,1.223,6,0.1592,0.7794,False
Italian,FLY,r,1.21,13,0.1443,0.7794,False
Italian,HATE,r,1.21,13,0.1493,0.7794,False
Italian,SHAKE,a,1.205,26,0.0945,0.7794,False
Italian,STOP,t͡ʃ,1.179,3,0.1493,0.7794,False
Italian,PUSH,e,1.175,27,0.1642,0.7794,False
Italian,PUSH,ʊ,1.147,3,0.1393,0.7794,False
Italian,PULL,v,1.011,12,0.1294,0.7794,False
Italian,SHAKE,t͡ʃ,0.982,3,0.1393,0.7794,False
Italian,HATE,d,1.059,4,0.1891,0.8308,False
Italian,HIT,k,1.396,4,0.204,0.8417,False
Italian,FLY,a,1.177,11,0.204,0.8417,False
Italian,PUSH,i,0.991,8,0.2189,0.8417,False
Italian,PUSH,p,0.89,4,0.2139,0.8417,False
Italian,SHAKE,d,0.843,8,0.209,0.8417,False
Italian,PULL,ʊ,0.801,7,0.2189,0.8417,False
Italian,LOVE,r,1.192,9,0.2239,0.8474,False
Italian,STOP,p,0.855,4,0.2239,0.8474,False
Italian,HIT,s,1.051,3,0.2537,0.8781,False
Italian,SHORT,k,1.207,3,0.2736,0.891,False
Italian,FLY,i,0.96,4,0.2687,0.891,False
Italian,STOP,n,0.886,7,0.2786,0.891,False
Italian,HATE,o,0.884,7,0.2736,0.891,False
Italian,FLAT,o,0.874,4,0.2687,0.891,False
Italian,HATE,n,1.091,4,0.2935,0.928,False
Italian,SHAKE,r,1.06,28,0.2935,0.928,False
Italian,PUSH,v,0.694,3,0.2935,0.928,False
Italian,PUSH,a,0.956,19,0.2985,0.9286,False
Italian,SHAKE,n,0.87,8,0.2985,0.9286,False
Italian,FLAT,a,1.08,6,0.3085,0.9459,False
Italian,SHAKE,e,1.047,30,0.3085,0.9459,False
Italian,HIT,o,0.86,5,0.3085,0.9459,False
Italian,STOP,l,0.573,4,0.3134,0.9536,False
Italian,PULL,i,0.773,21,0.3184,0.9567,False
Italian,STOP,f,0.645,3,0.3184,0.9567,False
Italian,PULL,d,0.61,17,0.3184,0.9567,False
Italian,HARD,a,1.169,3,0.3881,0.9581,False
Italian,FLY,e,1.063,13,0.3433,0.9581,False
Italian,PUSH,r,1.017,23,0.408,0.9581,False
Italian,LOVE,a,1.01,7,0.3333,0.9581,False
Italian,HIT,e,0.977,9,0.4527,0.9581,False
Italian,HARD,r,0.896,3,0.5423,0.9581,False
Italian,HATE,a,0.837,9,0.4378,0.9581,False
Italian,PULL,a,0.777,52,0.5174,0.9581,False
Italian,FLY,t,0.754,5,0.408,0.9581,False
Italian,SHORT,r,0.744,6,0.6567,0.9581,False
Italian,PUSH,n,0.725,6,0.3881,0.9581,False
Italian,FLY,n,0.7,3,0.3881,0.9581,False
Italian,FLAT,e,0.696,6,0.7662,0.9581,False
Italian,HATE,s,0.619,3,0.4876,0.9581,False
Italian,HATE,i,0.591,3,0.5025,0.9581,False
Italian,PULL,n,0.567,16,0.4826,0.9581,False
Italian,FLY,k,0.505,3,0.5224,0.9581,False
Italian,STOP,m,0.502,5,0.4776,0.9581,False
Italian,STOP,a,0.488,14,0.8458,0.9581,False
Italian,HIT,a,0.477,5,0.7562,0.9581,False
Italian,SHAKE,l,0.439,4,0.4428,0.9581,False
Italian,PULL,k,0.385,16,0.7015,0.9581,False
Italian,PULL,t,0.379,21,0.791,0.9581,False
Italian,PUSH,k,0.347,5,0.6617,0.9581,False
Italian,PUSH,d,0.309,4,0.6418,0.9581,False
Italian,SHAKE,s,0.294,5,0.806,0.9581,False
Italian,STOP,t,0.251,6,0.7662,0.9581,False
Italian,SHAKE,m,0.243,4,0.6965,0.9581,False
Italian,PULL,f,0.229,5,0.5572,0.9581,False
Italian,PULL,t͡ʃ,0.211,3,0.6219,0.9581,False
Italian,PUSH,m,0.18,3,0.7761,0.9581,False
Italian,PULL,m,0.168,9,0.7761,0.9581,False
Italian,STOP,d,0.097,3,0.8657,0.9587,False
Italian,STOP,o,0.133,7,0.8955,0.9652,False
Italian,PULL,l,0.08,6,0.9005,0.9652,False
Italian,FLAT,r,0.551,5,0.9254,0.9821,False
Italian,HIT,r,0.486,6,0.9502,0.9997,False
Italian,PULL,o,-0.112,14,0.9751,0.9997,False
Italian,PULL,s,0.109,10,0.9652,0.9997,False
Italian,SHAKE,t,-0.063,4,0.9602,0.9997,False
Italian,SHAKE,o,-0.059,6,0.9751,0.9997,False
Italian,PUSH,o,0.045,6,0.9602,0.9997,False
Italian,FEAR,r,0.269,3,0.995,1.0,False
Italian,PUSH,t,0.017,4,0.9851,1.0,False
Japanese,PAIN,a͡ɪ,2.669,4,0.0597,0.9254,False
Japanese,PAIN,t͡ʃ,2.669,4,0.0597,0.9254,False
Japanese,PAIN,l,2.635,4,0.0597,0.9254,False
Japanese,PAIN,z,2.635,4,0.0597,0.9254,False
Japanese,PAIN,t,2.626,4,0.0597,0.9254,False
Japanese,PAIN,ə,2.598,4,0.0547,0.9254,False
Japanese,HARD,ɯ͡ᵝ,2.575,5,0.005,0.9254,False
Japanese,FLY,b,1.879,4,0.1493,0.9254,False
Japanese,FEAR,a͡ɪ,1.86,4,0.2537,0.9254,False
Japanese,FEAR,t͡ʃ,1.86,4,0.2537,0.9254,False
Japanese,FEAR,l,1.834,4,0.2736,0.9254,False
Japanese,FEAR,z,1.834,4,0.2736,0.9254,False
Japanese,FEAR,t,1.827,4,0.2736,0.9254,False
Japanese,FEAR,e,1.826,7,0.0846,0.9254,False
Japanese,FEAR,ə,1.806,4,0.2736,0.9254,False
Japanese,PUSH,ə,1.669,15,0.3383,0.9254,False
Japanese,HAPPY,e,1.668,3,0.2537,0.9254,False
Japanese,PAIN,i,1.656,4,0.2587,0.9254,False
Japanese,HATE,ɯ͡ᵝ,1.618,12,0.005,0.9254,False
Japanese,FLAT,i,1.577,3,0.2935,0.9254,False
Japanese,STOP,ə,1.558,15,0.4179,0.9254,False
Japanese,PUSH,l,1.545,14,0.4527,0.9254,False
Japanese,PUSH,z,1.545,14,0.4527,0.9254,False
Japanese,PUSH,t,1.539,14,0.4726,0.9254,False
Japanese,HATE,e,1.426,5,0.1493,0.9254,False
Japanese,PUSH,a͡ɪ,1.416,13,0.5622,0.9254,False
Japanese,PUSH,t͡ʃ,1.416,13,0.5622,0.9254,False
Japanese,LOVE,i,1.38,7,0.3284,0.9254,False
Japanese,SHAKE,m,1.329,8,0.0597,0.9254,False
Japanese,PULL,e,1.308,27,0.1393,0.9254,False
Japanese,SHAKE,a͡ɪ,1.302,12,0.5871,0.9254,False
Japanese,SHAKE,t͡ʃ,1.302,12,0.5871,0.9254,False
Japanese,STOP,l,1.297,13,0.6567,0.9254,False
Japanese,STOP,z,1.297,13,0.6567,0.9254,False
Japanese,STOP,t,1.291,13,0.6567,0.9254,False
Japanese,PAIN,n,1.283,4,0.3433,0.9254,False
Japanese,SHAKE,l,1.282,12,0.6617,0.9254,False
Japanese,SHAKE,z,1.282,12,0.6617,0.9254,False
Japanese,SHAKE,t,1.276,12,0.6567,0.9254,False
Japanese,PULL,t,1.267,15,0.7363,0.9254,False
Japanese,SHAKE,ə,1.26,12,0.7015,0.9254,False
Japanese,PAIN,e,1.245,4,0.403,0.9254,False
Japanese,FLY,i,1.191,5,0.4478,0.9254,False
Japanese,FLAT,e,1.178,3,0.3284,0.9254,False
Japanese,PULL,a͡ɪ,1.169,14,0.8259,0.9254,False
Japanese,PULL,t͡ʃ,1.169,14,0.8259,0.9254,False
Japanese,PULL,l,1.149,14,0.8458,0.9254,False
Japanese,PULL,z,1.149,14,0.8458,0.9254,False
Japanese,SHAKE,i,1.148,16,0.597,0.9254,False
Japanese,PULL,ə,1.129,14,0.8557,0.9254,False
Japanese,STOP,i,1.128,17,0.592,0.9254,False
Japanese,FEAR,i,1.103,4,0.4826,0.9254,False
Japanese,FLOW,e,1.059,3,0.398,0.9254,False
Japanese,LOVE,a͡ɪ,1.052,4,0.7164,0.9254,False
Japanese,LOVE,t͡ʃ,1.052,4,0.7164,0.9254,False
Japanese,LOVE,l,1.034,4,0.7463,0.9254,False
Japanese,LOVE,z,1.034,4,0.7463,0.9254,False
Japanese,LOVE,t,1.029,4,0.7363,0.9254,False
Japanese,STOP,a͡ɪ,1.027,11,0.8209,0.9254,False
Japanese,STOP,t͡ʃ,1.027,11,0.8209,0.9254,False
Japanese,LOVE,ə,1.014,4,0.7463,0.9254,False
Japanese,PUSH,i,1.008,15,0.6816,0.9254,False
Japanese,LOVE,s,1.002,4,0.1493,0.9254,False
Japanese,FLY,a͡ɪ,0.966,3,0.6667,0.9254,False
Japanese,FLY,t͡ʃ,0.966,3,0.6667,0.9254,False
Japanese,LOVE,ɯ͡ᵝ,0.966,15,0.0697,0.9254,False
Japanese,PUSH,e,0.962,18,0.4577,0.9254,False
Japanese,FLY,l,0.949,3,0.6816,0.9254,False
Japanese,FLY,z,0.949,3,0.6816,0.9254,False
Japanese,FLY,t,0.945,3,0.6965,0.9254,False
Japanese,FLY,ə,0.931,3,0.6915,0.9254,False
Japanese,FLY,ɯ͡ᵝ,0.848,11,0.1194,0.9254,False
Japanese,FEAR,n,0.837,4,0.6766,0.9254,False
Japanese,FEAR,ɽ,0.815,6,0.209,0.9254,False
Japanese,LOVE,ɽ,0.815,9,0.1045,0.9254,False
Japanese,PULL,ɯ͡ᵝ,0.804,44,0.005,0.9254,False
Japanese,STOP,e,0.8,17,0.6965,0.9254,False
Japanese,PULL,ɽ,0.755,28,0.0149,0.9254,False
Japanese,SHAKE,ɯ͡ᵝ,0.679,32,0.0697,0.9254,False
Japanese,PUSH,s,0.674,8,0.1642,0.9254,False
Japanese,FLAT,ɽ,0.632,3,0.2935,0.9254,False
Japanese,SHAKE,k,0.615,12,0.1144,0.9254,False
Japanese,STOP,ɽ,0.605,21,0.0846,0.9254,False
Japanese,FLY,e,0.559,4,0.8358,0.9254,False
