language,pole,phoneme,z,count,p_perm,q_fdr,significant
Japanese,震卦-static,d,1.756,14,0.0149,0.2054,False
Japanese,坎卦-static,p,-1.325,5,0.0149,0.2054,False
Japanese,坤卦-dynamic,l,1.268,202,0.0149,0.2054,False
Japanese,艮卦-static,a,-1.249,57,0.0149,0.2054,False
Japanese,兌卦-dynamic,ɯ͡ᵝ,1.054,223,0.0149,0.2054,False
Japanese,兌卦-dynamic,i,-1.017,112,0.0149,0.2054,False
Japanese,乾卦-static,h,2.556,4,0.0199,0.2636,False
Japanese,坎卦-dynamic,b,2.466,7,0.0249,0.3011,False
Japanese,震卦-static,ɴ,1.581,13,0.0249,0.3011,False
Japanese,坤卦-dynamic,ə,1.213,202,0.0249,0.3011,False
Japanese,離卦-dynamic,l,1.106,197,0.0249,0.3011,False
Japanese,坤卦-dynamic,e,0.991,254,0.0249,0.3011,False
Japanese,乾卦-static,ɡ,1.929,8,0.0299,0.3224,False
Japanese,離卦-dynamic,a͡ɪ,1.178,197,0.0299,0.3224,False
Japanese,離卦-dynamic,t͡ʃ,1.178,197,0.0299,0.3224,False
Japanese,離卦-dynamic,z,1.122,200,0.0299,0.3224,False
Japanese,離卦-dynamic,ə,1.051,197,0.0299,0.3224,False
Japanese,艮卦-static,b,-0.924,10,0.0299,0.3224,False
Japanese,巽卦-dynamic,ɯ͡ᵝ,2.377,19,0.0348,0.3443,False
Japanese,震卦-static,b,1.296,18,0.0348,0.3443,False
Japanese,坎卦-static,b,-1.135,4,0.0348,0.3443,False
Japanese,艮卦-static,ɡ,-1.086,3,0.0348,0.3443,False
Japanese,離卦-dynamic,a,-1.071,62,0.0348,0.3443,False
Japanese,坤卦-dynamic,a,-0.965,71,0.0348,0.3443,False
Japanese,震卦-dynamic,j,1.577,6,0.0398,0.3725,False
Japanese,離卦-dynamic,n,1.019,220,0.0398,0.3725,False
Japanese,坤卦-dynamic,ɽ,-0.968,58,0.0398,0.3725,False
Japanese,兌卦-dynamic,ʔ,2.872,3,0.0448,0.3979,False
Japanese,坤卦-dynamic,o,-1.054,33,0.0448,0.3979,False
Japanese,坤卦-dynamic,k,-0.967,38,0.0448,0.3979,False
Japanese,離卦-dynamic,o,-1.047,35,0.0498,0.4259,False
Japanese,坤卦-dynamic,i,0.905,331,0.0498,0.4259,False
Japanese,兌卦-dynamic,a,-0.835,50,0.0498,0.4259,False
Japanese,巽卦-dynamic,s,2.201,5,0.0547,0.4574,False
Japanese,兌卦-dynamic,o,-0.802,32,0.0597,0.4763,False
Japanese,艮卦-static,m,-0.693,15,0.0597,0.4763,False
Japanese,巽卦-static,h,1.703,3,0.0647,0.483,False
Japanese,震卦-static,i,-1.095,48,0.0647,0.483,False
Japanese,離卦-dynamic,t,0.926,226,0.0647,0.483,False
Japanese,離卦-dynamic,b,-0.902,8,0.0647,0.483,False
Japanese,巽卦-static,ɡ,1.52,7,0.0697,0.5093,False
Japanese,中卦-dynamic,d,2.154,3,0.0896,0.5239,False
Japanese,震卦-dynamic,d͡ʒ,2.051,5,0.0796,0.5239,False
Japanese,巽卦-static,p,1.694,7,0.0846,0.5239,False
Japanese,坤卦-static,d,1.588,5,0.0796,0.5239,False
Japanese,艮卦-dynamic,h,1.1,8,0.0896,0.5239,False
Japanese,艮卦-dynamic,o,-1.047,12,0.0746,0.5239,False
Japanese,離卦-dynamic,p,-0.96,10,0.0846,0.5239,False
Japanese,離卦-dynamic,ɡ,-0.945,6,0.0896,0.5239,False
Japanese,坤卦-dynamic,ɡ,-0.857,8,0.0746,0.5239,False
Japanese,坎卦-static,d,-0.765,7,0.0746,0.5239,False
Japanese,巽卦-static,t͡ɕ,1.624,5,0.0945,0.5439,False
Japanese,坎卦-dynamic,k,1.543,13,0.0945,0.5439,False
Japanese,兌卦-dynamic,d͡ʒ,1.084,7,0.1144,0.5779,False
Japanese,坤卦-dynamic,b,-0.713,13,0.1095,0.5779,False
Japanese,坎卦-static,ɯᵝ,-0.678,5,0.1144,0.5779,False
Japanese,艮卦-static,p,-0.631,24,0.1144,0.5779,False
Japanese,艮卦-static,ɴ,-0.606,7,0.1144,0.5779,False
Japanese,艮卦-static,d,-0.588,8,0.1095,0.5779,False
Japanese,巽卦-dynamic,i,-1.554,5,0.1294,0.6094,False
Japanese,艮卦-dynamic,c,1.253,4,0.1294,0.6094,False
Japanese,艮卦-dynamic,d͡ʒ,0.98,4,0.1294,0.6094,False
Japanese,坤卦-dynamic,t͡s,-0.652,3,0.1294,0.6094,False
Japanese,乾卦-static,a,1.317,32,0.1542,0.6852,False
Japanese,乾卦-dynamic,a,2.309,10,0.1592,0.6942,False
Japanese,坤卦-static,ə,-0.942,3,0.1642,0.6985,False
Japanese,坤卦-static,k,-0.928,4,0.1642,0.6985,False
Japanese,艮卦-static,ɕ,-0.577,5,0.1692,0.7068,False
Japanese,兌卦-dynamic,d,-0.532,4,0.1692,0.7068,False
Japanese,艮卦-dynamic,k,-0.763,18,0.1741,0.7233,False
Japanese,巽卦-dynamic,k,1.41,6,0.1841,0.7427,False
Japanese,巽卦-static,ŋ,1.341,4,0.1891,0.7456,False
Japanese,艮卦-dynamic,a,-0.691,36,0.1891,0.7456,False
Japanese,巽卦-static,i,1.095,35,0.2338,0.7606,False
Japanese,乾卦-static,d,1.066,4,0.2388,0.7606,False
Japanese,乾卦-static,o,1.005,21,0.2289,0.7606,False
Japanese,巽卦-static,ɸ,0.929,3,0.2388,0.7606,False
Japanese,坤卦-static,z,-0.915,3,0.2438,0.7606,False
Japanese,坤卦-static,l,-0.888,3,0.209,0.7606,False
Japanese,坤卦-static,a͡ɪ,-0.821,3,0.2189,0.7606,False
Japanese,坤卦-static,t͡ʃ,-0.821,3,0.2189,0.7606,False
Japanese,震卦-dynamic,ɡ,-0.732,3,0.2289,0.7606,False
Japanese,離卦-dynamic,ɸ,-0.728,3,0.2289,0.7606,False
Japanese,艮卦-dynamic,b,-0.678,5,0.2289,0.7606,False
Japanese,震卦-static,p,0.678,12,0.2438,0.7606,False
Japanese,離卦-dynamic,t͡s,-0.657,3,0.2289,0.7606,False
Japanese,震卦-static,ə,-0.645,14,0.199,0.7606,False
Japanese,坤卦-dynamic,m,-0.613,16,0.2239,0.7606,False
Japanese,震卦-static,l,-0.591,14,0.2338,0.7606,False
Japanese,離卦-dynamic,ɴ,-0.567,6,0.2189,0.7606,False
Japanese,坤卦-dynamic,ɴ,-0.555,6,0.204,0.7606,False
Japanese,離卦-dynamic,m,-0.55,21,0.204,0.7606,False
Japanese,離卦-dynamic,d͡ʑ,-0.546,3,0.2438,0.7606,False
Japanese,艮卦-static,h,-0.538,4,0.2239,0.7606,False
Japanese,離卦-dynamic,d,-0.537,7,0.2239,0.7606,False
Japanese,離卦-dynamic,t͡ɕ,-0.523,3,0.2139,0.7606,False
Japanese,兌卦-dynamic,ɴ,-0.516,4,0.2338,0.7606,False
Japanese,兌卦-dynamic,ɡ,-0.505,10,0.199,0.7606,False
Japanese,艮卦-static,t͡ɕ,-0.428,7,0.2438,0.7606,False
Japanese,兌卦-dynamic,s,0.466,48,0.2488,0.7626,False
Japanese,坤卦-static,ŋ,0.911,3,0.2587,0.7728,False
Japanese,中卦-dynamic,k,1.145,8,0.3383,0.7761,False
Japanese,巽卦-static,d,1.05,4,0.3035,0.7761,False
Japanese,巽卦-static,n,-0.97,7,0.3184,0.7761,False
Japanese,乾卦-static,ə,-0.948,3,0.2836,0.7761,False
Japanese,坎卦-dynamic,e,-0.938,9,0.3284,0.7761,False
Japanese,巽卦-static,a,0.928,28,0.3134,0.7761,False
Japanese,乾卦-static,z,-0.921,3,0.2786,0.7761,False
Japanese,乾卦-static,ɕ,0.918,6,0.3184,0.7761,False
Japanese,坎卦-dynamic,n,-0.913,5,0.3333,0.7761,False
Japanese,乾卦-static,s,0.905,10,0.3085,0.7761,False
Japanese,乾卦-static,l,-0.894,3,0.2836,0.7761,False
Japanese,巽卦-static,o,0.869,20,0.2985,0.7761,False
Japanese,乾卦-static,a͡ɪ,-0.827,3,0.3134,0.7761,False
Japanese,乾卦-static,t͡ʃ,-0.827,3,0.3134,0.7761,False
Japanese,坤卦-static,a,0.712,25,0.3234,0.7761,False
Japanese,艮卦-dynamic,ɯᵝ,0.674,7,0.3134,0.7761,False
Japanese,坤卦-static,n,-0.663,9,0.2786,0.7761,False
Japanese,艮卦-dynamic,s,-0.661,13,0.2637,0.7761,False
Japanese,坤卦-static,b,0.623,5,0.3383,0.7761,False
Japanese,艮卦-dynamic,ə,0.608,55,0.2935,0.7761,False
Japanese,艮卦-dynamic,z,0.605,54,0.3184,0.7761,False
Japanese,震卦-static,a,0.587,62,0.3383,0.7761,False
Japanese,震卦-dynamic,o,0.576,46,0.2935,0.7761,False
Japanese,艮卦-dynamic,i,-0.565,80,0.3085,0.7761,False
Japanese,震卦-static,a͡ɪ,-0.523,14,0.2985,0.7761,False
Japanese,震卦-static,t͡ʃ,-0.523,14,0.2985,0.7761,False
Japanese,兌卦-dynamic,ɽ,0.501,111,0.2687,0.7761,False
Japanese,兌卦-dynamic,ɸ,-0.484,4,0.3085,0.7761,False
Japanese,兌卦-dynamic,p,-0.476,12,0.2836,0.7761,False
Japanese,兌卦-dynamic,e,0.449,129,0.2736,0.7761,False
Japanese,兌卦-dynamic,ə,0.408,81,0.3134,0.7761,False
Japanese,艮卦-dynamic,l,0.522,51,0.3632,0.7992,False
Japanese,離卦-dynamic,ũ,-0.508,4,0.3632,0.7992,False
Japanese,震卦-static,m,0.475,23,0.3632,0.7992,False
Japanese,離卦-dynamic,e,0.423,227,0.3632,0.7992,False
Japanese,坤卦-dynamic,j,-0.419,3,0.3632,0.7992,False
Japanese,兌卦-dynamic,ɯᵝ,-0.405,3,0.3532,0.7992,False
Japanese,兌卦-dynamic,t͡s,-0.404,5,0.3582,0.7992,False
Japanese,震卦-dynamic,n,0.524,47,0.3731,0.8135,False
Japanese,乾卦-dynamic,ɯ͡ᵝ,1.649,11,0.3781,0.8167,False
Japanese,中卦-dynamic,e,-1.05,6,0.3781,0.8167,False
Japanese,兌卦-dynamic,t,-0.386,81,0.3781,0.8167,False
Japanese,坎卦-dynamic,i,-0.829,14,0.3881,0.8255,False
Japanese,艮卦-dynamic,e,0.469,79,0.393,0.8286,False
Japanese,離卦-dynamic,ɕ,-0.39,11,0.393,0.8286,False
Japanese,離卦-dynamic,i,-0.381,247,0.393,0.8286,False
Japanese,乾卦-dynamic,i,-1.299,4,0.4279,0.8346,False
Japanese,中卦-dynamic,o,0.988,10,0.398,0.8346,False
Japanese,中卦-static,ɯ͡ᵝ,-0.906,8,0.408,0.8346,False
Japanese,中卦-static,e,0.843,22,0.408,0.8346,False
Japanese,乾卦-static,t͡ɕ,0.723,3,0.4577,0.8346,False
Japanese,巽卦-static,a͡ɪ,-0.706,4,0.4129,0.8346,False
Japanese,巽卦-static,t͡ʃ,-0.706,4,0.4129,0.8346,False
Japanese,巽卦-static,e,-0.681,15,0.4229,0.8346,False
Japanese,震卦-dynamic,k,-0.482,18,0.4229,0.8346,False
Japanese,艮卦-dynamic,a͡ɪ,0.452,47,0.403,0.8346,False
Japanese,艮卦-dynamic,t͡ʃ,0.452,47,0.403,0.8346,False
Japanese,震卦-static,e,0.45,57,0.4229,0.8346,False
Japanese,離卦-dynamic,j,-0.431,3,0.4378,0.8346,False
Japanese,震卦-static,z,-0.423,18,0.4378,0.8346,False
Japanese,離卦-dynamic,ɽ,-0.369,116,0.4179,0.8346,False
Japanese,坤卦-dynamic,h,-0.355,5,0.4577,0.8346,False
Japanese,兌卦-dynamic,z,0.354,77,0.408,0.8346,False
Japanese,兌卦-dynamic,ũ,-0.322,4,0.4378,0.8346,False
Japanese,兌卦-dynamic,l,0.313,74,0.4478,0.8346,False
Japanese,兌卦-static,i,1.114,8,0.4627,0.8371,False
Japanese,兌卦-static,ɽ,1.295,6,0.4726,0.8379,False
Japanese,坎卦-dynamic,a,0.673,17,0.4726,0.8379,False
Japanese,坎卦-dynamic,ɯ͡ᵝ,0.661,22,0.4677,0.8379,False
Japanese,坤卦-static,e,-0.463,16,0.4726,0.8379,False
Japanese,乾卦-dynamic,s,1.606,3,0.5075,0.8382,False
Japanese,兌卦-static,k,1.267,4,0.4876,0.8382,False
Japanese,中卦-dynamic,m,0.699,5,0.5075,0.8382,False
Japanese,坎卦-dynamic,s,0.613,6,0.5075,0.8382,False
Japanese,巽卦-static,ɯ͡ᵝ,-0.509,15,0.5075,0.8382,False
Japanese,震卦-static,ɯ͡ᵝ,-0.389,43,0.4975,0.8382,False
Japanese,震卦-static,n,-0.318,30,0.5075,0.8382,False
Japanese,兌卦-dynamic,ɕ,-0.308,8,0.5025,0.8382,False
Japanese,坤卦-dynamic,d,-0.28,12,0.5025,0.8382,False
Japanese,兌卦-dynamic,b,-0.266,15,0.5075,0.8382,False
Japanese,兌卦-static,ɯ͡ᵝ,1.122,9,0.5174,0.843,False
Japanese,巽卦-dynamic,e,0.808,8,0.5174,0.843,False
Japanese,震卦-dynamic,t͡s,0.39,7,0.5174,0.843,False
Japanese,震卦-static,d͡ʑ,0.351,6,0.5224,0.843,False
Japanese,離卦-dynamic,s,0.297,78,0.5224,0.843,False
Japanese,巽卦-static,z,-0.552,6,0.5274,0.8452,False
Japanese,巽卦-static,l,-0.526,6,0.5274,0.8452,False
Japanese,坤卦-static,ɯ͡ᵝ,-0.416,16,0.5373,0.8476,False
Japanese,艮卦-dynamic,ɯ͡ᵝ,0.342,98,0.5323,0.8476,False
Japanese,艮卦-dynamic,ɽ,0.326,62,0.5323,0.8476,False
Japanese,震卦-static,s,-0.319,13,0.5373,0.8476,False
Japanese,兌卦-dynamic,a͡ɪ,0.234,67,0.5373,0.8476,False
Japanese,兌卦-dynamic,t͡ʃ,0.234,67,0.5373,0.8476,False
Japanese,乾卦-static,n,-0.545,10,0.5473,0.8595,False
Japanese,坎卦-dynamic,ɽ,0.675,14,0.5522,0.8634,False
Japanese,中卦-static,l,0.686,14,0.5572,0.8673,False
Japanese,震卦-dynamic,t,0.368,49,0.5572,0.8673,False
Japanese,中卦-static,o,-0.659,6,0.5622,0.8693,False
Japanese,艮卦-dynamic,n,0.333,58,0.5622,0.8693,False
Japanese,中卦-dynamic,a,0.676,12,0.5721,0.8712,False
Japanese,中卦-dynamic,n,0.673,9,0.5721,0.8712,False
Japanese,坎卦-dynamic,a͡ɪ,-0.467,4,0.5721,0.8712,False
Japanese,坎卦-dynamic,t͡ʃ,-0.467,4,0.5721,0.8712,False
Japanese,坤卦-dynamic,ɕ,-0.272,15,0.5721,0.8712,False
Japanese,兌卦-dynamic,t͡ɕ,-0.263,5,0.5672,0.8712,False
Japanese,乾卦-dynamic,k,1.217,4,0.5771,0.8713,False
Japanese,坎卦-dynamic,ɕ,0.496,3,0.5771,0.8713,False
Japanese,艮卦-dynamic,d,-0.32,4,0.5771,0.8713,False
Japanese,坎卦-static,kʲ,-0.257,4,0.5771,0.8713,False
Japanese,震卦-dynamic,ɕ,0.326,10,0.5871,0.8825,False
Japanese,兌卦-dynamic,d͡ʑ,-0.221,6,0.5871,0.8825,False
Japanese,震卦-dynamic,b,-0.376,6,0.597,0.8916,False
Japanese,乾卦-static,e,-0.349,17,0.602,0.8916,False
Japanese,艮卦-dynamic,d͡ʑ,-0.302,3,0.602,0.8916,False
Japanese,離卦-static,o,1.519,5,0.6169,0.9041,False
Japanese,中卦-static,ə,0.631,14,0.6169,0.9041,False
Japanese,巽卦-static,t,-0.385,14,0.6318,0.9221,False
Japanese,震卦-dynamic,m,-0.292,10,0.6418,0.927,False
Japanese,震卦-dynamic,p,0.283,10,0.6418,0.927,False
Japanese,中卦-static,ɽ,-0.496,9,0.6468,0.9323,False
Japanese,震卦-dynamic,a,-0.308,38,0.6567,0.937,False
Japanese,艮卦-dynamic,t͡ɕ,-0.268,3,0.6567,0.937,False
Japanese,巽卦-static,d͡ʑ,0.637,3,0.6866,0.9445,False
Japanese,中卦-dynamic,ə,-0.542,3,0.6816,0.9445,False
Japanese,中卦-dynamic,z,-0.514,3,0.6915,0.9445,False
Japanese,中卦-static,k,-0.492,6,0.6915,0.9445,False
Japanese,中卦-dynamic,l,-0.488,3,0.6667,0.9445,False
Japanese,坤卦-static,ɡ,0.406,4,0.6866,0.9445,False
Japanese,坎卦-dynamic,z,-0.377,5,0.6716,0.9445,False
Japanese,坤卦-static,m,0.358,8,0.6816,0.9445,False
Japanese,坎卦-dynamic,l,-0.352,5,0.6915,0.9445,False
Japanese,坤卦-static,o,0.335,15,0.6866,0.9445,False
Japanese,巽卦-static,ə,-0.333,8,0.6816,0.9445,False
Japanese,震卦-static,w,0.33,3,0.6915,0.9445,False
Japanese,艮卦-dynamic,ɕ,-0.224,6,0.6915,0.9445,False
Japanese,艮卦-dynamic,ɸ,-0.212,4,0.6816,0.9445,False
Japanese,震卦-static,ɡ,0.183,9,0.6915,0.9445,False
Japanese,乾卦-static,t͡s,0.553,3,0.6965,0.9476,False
Japanese,巽卦-static,m,0.328,8,0.6965,0.9476,False
Japanese,乾卦-dynamic,ɽ,0.767,5,0.7214,0.9513,False
Japanese,中卦-static,a,0.537,21,0.7015,0.9513,False
Japanese,中卦-static,a͡ɪ,0.477,12,0.7065,0.9513,False
Japanese,中卦-static,t͡ʃ,0.477,12,0.7065,0.9513,False
Japanese,中卦-static,t,0.463,17,0.7264,0.9513,False
Japanese,中卦-dynamic,ɽ,-0.456,5,0.7264,0.9513,False
Japanese,中卦-dynamic,a͡ɪ,-0.42,3,0.7214,0.9513,False
Japanese,中卦-dynamic,t͡ʃ,-0.42,3,0.7214,0.9513,False
Japanese,中卦-static,n,0.398,15,0.7214,0.9513,False
Japanese,巽卦-static,s,-0.34,5,0.7164,0.9513,False
Japanese,坤卦-static,ɽ,0.308,17,0.7264,0.9513,False
Japanese,震卦-static,ɸ,0.29,5,0.7114,0.9513,False
Japanese,震卦-static,t͡ɕ,0.235,5,0.7264,0.9513,False
Japanese,震卦-dynamic,d͡ʑ,-0.176,3,0.7214,0.9513,False
Japanese,震卦-dynamic,a͡ɪ,-0.213,21,0.7413,0.9548,False
Japanese,震卦-dynamic,t͡ʃ,-0.213,21,0.7413,0.9548,False
Japanese,兌卦-dynamic,j,0.147,5,0.7413,0.9548,False
Japanese,巽卦-static,ɽ,-0.292,12,0.7463,0.9577,False
Japanese,離卦-dynamic,ɯ͡ᵝ,-0.153,209,0.7463,0.9577,False
Japanese,中卦-dynamic,i,0.344,14,0.7512,0.9606,False
Japanese,震卦-dynamic,z,0.211,32,0.7512,0.9606,False
Japanese,兌卦-static,t,-0.519,3,0.7562,0.9635,False
Japanese,艮卦-dynamic,m,-0.182,16,0.7562,0.9635,False
Japanese,中卦-static,z,0.384,12,0.7612,0.9645,False
Japanese,中卦-static,i,0.331,26,0.7612,0.9645,False
Japanese,艮卦-dynamic,ɡ,0.139,12,0.7612,0.9645,False
Japanese,兌卦-dynamic,k,-0.132,52,0.7662,0.9674,False
Japanese,乾卦-static,ɯ͡ᵝ,-0.3,18,0.7761,0.9705,False
Japanese,坎卦-dynamic,o,0.271,10,0.7761,0.9705,False
Japanese,坎卦-dynamic,t,-0.251,10,0.7761,0.9705,False
Japanese,震卦-dynamic,t͡ɕ,0.209,5,0.7811,0.9705,False
Japanese,乾卦-static,t,-0.201,15,0.7811,0.9705,False
Japanese,震卦-static,ɽ,-0.148,34,0.7811,0.9705,False
Japanese,震卦-static,t,0.14,44,0.7711,0.9705,False
Japanese,離卦-static,e,-0.622,3,0.796,0.9765,False
Japanese,乾卦-dynamic,o,0.553,4,0.796,0.9765,False
Japanese,兌卦-static,a,-0.421,3,0.8109,0.9765,False
Japanese,兌卦-static,e,0.399,5,0.806,0.9765,False
Japanese,坎卦-dynamic,ə,-0.222,6,0.801,0.9765,False
Japanese,坤卦-static,s,0.193,7,0.8109,0.9765,False
Japanese,艮卦-dynamic,ɴ,-0.169,5,0.806,0.9765,False
Japanese,震卦-dynamic,ə,0.133,31,0.8109,0.9765,False
Japanese,艮卦-dynamic,t,-0.122,55,0.8109,0.9765,False
Japanese,兌卦-dynamic,w,-0.122,3,0.791,0.9765,False
Japanese,兌卦-dynamic,m,-0.087,30,0.8109,0.9765,False
Japanese,離卦-static,i,0.521,6,0.8159,0.98,False
Japanese,離卦-static,k,0.909,3,0.8259,0.9826,False
Japanese,乾卦-static,k,0.211,11,0.8308,0.9836,False
Japanese,艮卦-dynamic,p,-0.139,10,0.8308,0.9836,False
Japanese,中卦-dynamic,t,-0.267,7,0.8408,0.9837,False
Japanese,艮卦-dynamic,t͡s,-0.158,5,0.8408,0.9837,False
Japanese,震卦-dynamic,ɯ͡ᵝ,-0.118,55,0.8358,0.9837,False
Japanese,艮卦-static,i,-0.067,368,0.8408,0.9837,False
Japanese,坤卦-static,t,-0.16,15,0.8507,0.9855,False
Japanese,離卦-static,ɯ͡ᵝ,-0.484,3,0.8557,0.9865,False
Japanese,乾卦-static,i,-0.091,26,0.8657,0.9865,False
Japanese,巽卦-static,b,-0.123,3,0.9055,0.9894,False
Japanese,乾卦-static,b,-0.114,3,0.9104,0.9894,False
Japanese,中卦-static,p,0.102,3,0.9005,0.9894,False
Japanese,震卦-dynamic,ɴ,0.06,5,0.9104,0.9894,False
Japanese,震卦-dynamic,ɽ,0.06,40,0.9104,0.9894,False
Japanese,震卦-dynamic,e,0.055,52,0.8955,0.9894,False
Japanese,離卦-static,t,-0.16,3,0.9303,0.9948,False
Japanese,中卦-dynamic,ɯ͡ᵝ,-0.109,10,0.9353,0.9948,False
Japanese,震卦-static,k,0.061,26,0.9303,0.9948,False
Japanese,乾卦-static,ɽ,-0.058,14,0.9254,0.9948,False
Japanese,震卦-dynamic,d,0.045,5,0.9353,0.9948,False
Japanese,震卦-dynamic,ũ,-0.045,3,0.9204,0.9948,False
Japanese,坎卦-static,i,0.033,926,0.9303,0.9948,False
Japanese,兌卦-dynamic,h,-0.061,5,0.9403,0.9971,False
Japanese,離卦-static,n,0.184,3,0.9453,0.9994,False
Japanese,兌卦-dynamic,n,0.018,82,0.9453,0.9994,False
Japanese,中卦-static,s,0.094,6,0.9652,1.0,False
Japanese,兌卦-static,o,0.081,3,0.9801,1.0,False
Japanese,巽卦-dynamic,a,0.059,6,0.9652,1.0,False
Japanese,乾卦-static,p,-0.057,3,0.9652,1.0,False
Japanese,震卦-dynamic,l,-0.047,26,0.9652,1.0,False
Japanese,震卦-dynamic,i,-0.042,70,0.9552,1.0,False
Japanese,乾卦-static,m,0.04,6,0.9652,1.0,False
Japanese,坤卦-static,p,-0.035,3,0.99,1.0,False
Japanese,巽卦-static,k,0.034,10,0.9851,1.0,False
Japanese,震卦-static,ŋ,0.028,3,0.9751,1.0,False
Japanese,震卦-static,ũ,-0.024,3,0.9552,1.0,False
Japanese,中卦-dynamic,s,-0.02,3,0.99,1.0,False
Japanese,震卦-dynamic,s,0.016,17,0.9701,1.0,False
Korean,巽卦-dynamic,k,4.058,4,0.005,0.2204,False
Korean,巽卦-static,m,3.353,37,0.005,0.2204,False
Korean,兌卦-dynamic,d,2.965,171,0.005,0.2204,False
Korean,震卦-static,ɡ,2.425,57,0.005,0.2204,False
Korean,坎卦-static,ŋ,2.257,83,0.005,0.2204,False
Korean,兌卦-dynamic,ɐ,2.16,325,0.005,0.2204,False
Korean,坎卦-static,d͡ʑ,2.079,38,0.005,0.2204,False
Korean,坤卦-dynamic,w,1.833,41,0.005,0.2204,False
Korean,艮卦-static,ɛ,1.781,38,0.005,0.2204,False
Korean,坤卦-dynamic,n,1.68,140,0.005,0.2204,False
Korean,艮卦-static,p͡h,1.609,37,0.005,0.2204,False
Korean,艮卦-static,ʌ,1.551,88,0.005,0.2204,False
Korean,兌卦-dynamic,ʌ,-1.409,54,0.005,0.2204,False
Korean,震卦-dynamic,k͡h,2.538,20,0.01,0.2866,False
Korean,坤卦-dynamic,ʌ,2.085,115,0.01,0.2866,False
Korean,艮卦-static,k͡h,1.743,25,0.01,0.2866,False
Korean,艮卦-dynamic,d,1.727,84,0.01,0.2866,False
Korean,震卦-static,d͡ʑ,1.63,36,0.01,0.2866,False
Korean,艮卦-static,i,-1.505,61,0.01,0.2866,False
Korean,艮卦-static,ɐ,-1.503,69,0.01,0.2866,False
Korean,坤卦-static,t,1.927,58,0.0149,0.4094,False
Korean,巽卦-static,b,2.038,10,0.0199,0.521,False
Korean,震卦-static,ŋ,1.35,71,0.0249,0.5511,False
Korean,震卦-static,t͡ɕ,1.301,36,0.0249,0.5511,False
Korean,艮卦-static,ɡ,1.256,36,0.0249,0.5511,False
Korean,兌卦-dynamic,e,-1.206,12,0.0249,0.5511,False
Korean,乾卦-dynamic,a͡ɪ,3.884,4,0.0299,0.5546,False
Korean,乾卦-dynamic,z,3.884,4,0.0299,0.5546,False
Korean,乾卦-static,p,2.035,16,0.0299,0.5546,False
Korean,艮卦-dynamic,ɫ,1.506,64,0.0299,0.5546,False
Korean,坎卦-static,q,1.298,78,0.0299,0.5546,False
Korean,乾卦-static,ʌ,-1.938,8,0.0348,0.6079,False
Korean,艮卦-static,j,1.177,49,0.0348,0.6079,False
Korean,坤卦-dynamic,h,-1.193,46,0.0398,0.6743,False
Korean,巽卦-dynamic,t,3.273,8,0.0448,0.6971,False
Korean,中卦-dynamic,p,-1.9,3,0.0448,0.6971,False
Korean,震卦-static,s,-1.061,33,0.0448,0.6971,False
Korean,兌卦-static,ɫ,2.528,13,0.0547,0.7541,False
Korean,兌卦-static,p͡h,2.31,7,0.0746,0.7541,False
Korean,兌卦-static,l,2.281,5,0.0746,0.7541,False
Korean,巽卦-static,t͡ɕ,1.806,13,0.0746,0.7541,False
Korean,中卦-static,j,1.757,19,0.0597,0.7541,False
Korean,乾卦-static,h,1.712,27,0.0697,0.7541,False
Korean,震卦-dynamic,u,-1.507,10,0.0547,0.7541,False
Korean,震卦-dynamic,ɐ,1.396,119,0.0647,0.7541,False
Korean,震卦-dynamic,ɾ,1.208,24,0.0647,0.7541,False
Korean,震卦-static,q,1.15,81,0.0597,0.7541,False
Korean,坤卦-dynamic,ɛ,1.097,38,0.0597,0.7541,False
Korean,坎卦-static,ʌ,1.092,85,0.0697,0.7541,False
Korean,艮卦-static,d,-1.05,14,0.0597,0.7541,False
Korean,坎卦-static,w,1.031,29,0.0746,0.7541,False
Korean,兌卦-dynamic,m,-1.03,43,0.0647,0.7541,False
Korean,艮卦-dynamic,ɛ,-1.015,14,0.0597,0.7541,False
Korean,震卦-static,ɐ,-0.999,103,0.0697,0.7541,False
Korean,坎卦-static,t͡ɕ,0.954,30,0.0746,0.7541,False
Korean,兌卦-dynamic,ŋ,-0.894,32,0.0647,0.7541,False
Korean,坎卦-static,ɯ,-0.849,26,0.0746,0.7541,False
Korean,震卦-dynamic,h,1.429,55,0.0846,0.7586,False
Korean,坤卦-static,i,-1.313,34,0.0796,0.7586,False
Korean,離卦-dynamic,u,-1.14,28,0.0796,0.7586,False
Korean,兌卦-dynamic,i,0.973,153,0.0796,0.7586,False
Korean,坎卦-static,b,-0.934,3,0.0896,0.7586,False
Korean,震卦-static,ɛ,-0.927,17,0.0846,0.7586,False
Korean,震卦-static,w,-0.895,11,0.0896,0.7586,False
Korean,乾卦-dynamic,l,2.478,5,0.0995,0.7642,False
Korean,乾卦-static,ɯ,1.555,20,0.0945,0.7642,False
Korean,坤卦-static,ɡ,-1.172,4,0.0995,0.7642,False
Korean,離卦-dynamic,ɛ,1.11,37,0.0995,0.7642,False
Korean,坤卦-dynamic,u,-1.062,31,0.0945,0.7642,False
Korean,離卦-dynamic,ɐ,0.947,195,0.0995,0.7642,False
Korean,離卦-dynamic,d,0.874,72,0.0995,0.7642,False
