language,pole,phoneme,z,count,p_perm,q_fdr,significant
Irish,SLOW,r,0.627,6,0.4876,1.0,False
Irish,SLOW,ɪ,0.519,8,0.6617,1.0,False
Irish,FAST,n,0.509,8,0.4925,1.0,False
Irish,SLOW,ɑ,0.438,5,0.5721,1.0,False
Irish,FAST,a,0.356,4,0.6866,1.0,False
Irish,FAST,ɡ,0.295,5,0.7761,1.0,False
Irish,FAST,ə,0.283,4,0.7562,1.0,False
Irish,FAST,r,0.259,4,0.7612,1.0,False
Irish,SMOOTH,ɪ,0.254,3,0.7811,1.0,False
Irish,FAST,ɪ,0.243,6,0.8159,1.0,False
Irish,SMOOTH,n,0.239,3,0.6816,1.0,False
Irish,SLOW,k,0.204,4,0.7512,1.0,False
Irish,FAST,t̪,0.199,3,0.7512,1.0,False
Irish,SLOW,t̪,0.177,3,0.6816,1.0,False
Irish,SLOW,i,-0.136,3,0.8308,1.0,False
Irish,FAST,i,-0.121,3,0.8458,1.0,False
Irish,SLOW,a,0.121,3,0.8706,1.0,False
Irish,FAST,k,0.055,3,0.9353,1.0,False
Italian,SMOOTH,s͡s,3.317,3,0.0149,0.9962,False
Italian,SMOOTH,ɛ,3.145,3,0.0448,0.9962,False
Italian,SLOW,f,3.072,3,0.0597,0.9962,False
Italian,FAST,v,2.689,3,0.0746,0.9962,False
Italian,SLOW,m,2.095,5,0.0647,0.9962,False
Italian,FAST,e,1.666,25,0.005,0.9962,False
Italian,QUIET,l,1.651,3,0.1692,0.9962,False
Italian,QUIET,a,1.642,6,0.1244,0.9962,False
Italian,BRIGHT,r,1.589,4,0.0896,0.9962,False
Italian,SLOW,i,1.376,9,0.1891,0.9962,False
Italian,FAST,m,1.301,3,0.1841,0.9962,False
Italian,SLOW,n,1.255,5,0.2488,0.9962,False
Italian,FAST,t,1.202,6,0.1791,0.9962,False
Italian,FAST,n,1.154,4,0.2587,0.9962,False
Italian,SLOW,r,1.145,23,0.1045,0.9962,False
Italian,SMOOTH,o,1.086,6,0.2289,0.9962,False
Italian,SMOOTH,e,1.044,19,0.2289,0.9962,False
Italian,FAST,s,1.02,5,0.209,0.9962,False
Italian,FAST,p,0.988,6,0.2836,0.9962,False
Italian,ROUND,a,0.97,5,0.3831,0.9962,False
Italian,SMOOTH,r,0.9,17,0.3433,0.9962,False
Italian,ROUND,e,0.853,5,0.3781,0.9962,False
Italian,BRIGHT,e,0.83,3,0.4726,0.9962,False
Italian,FAST,r,0.744,16,0.5473,0.9962,False
Italian,SLOW,s,0.743,5,0.3383,0.9962,False
Italian,QUIET,r,0.725,4,0.5572,0.9962,False
Italian,SLOW,k,0.711,5,0.4129,0.9962,False
Italian,SLOW,e,0.676,19,0.6219,0.9962,False
Italian,FAST,i,0.663,5,0.4776,0.9962,False
Italian,SMOOTH,k,0.659,4,0.4677,0.9962,False
Italian,SLOW,ʊ,0.598,4,0.398,0.9962,False
Italian,SMOOTH,t,0.567,4,0.4975,0.9962,False
Italian,SLOW,a,0.513,16,0.6617,0.9962,False
Italian,SMOOTH,p,0.46,4,0.5373,0.9962,False
Italian,FAST,o,0.394,4,0.6318,0.9962,False
Italian,SLOW,t,0.336,4,0.6866,0.9962,False
Italian,SMOOTH,s,0.321,3,0.7015,0.9962,False
Italian,FAST,k,0.282,3,0.6915,0.9962,False
Italian,SMOOTH,a,0.257,11,0.8955,0.9962,False
Italian,QUIET,e,0.21,3,0.8607,0.9962,False
Italian,SMOOTH,i,0.134,3,0.8806,0.9962,False
Italian,FAST,a,0.122,10,0.9502,0.9962,False
Italian,SLOW,o,-0.082,3,0.9254,0.9962,False
Italian,SLOW,p,0.035,3,0.9254,0.9962,False
Italian,ROUND,r,0.119,3,0.9652,0.9978,False
Italian,FAST,l,0.046,4,0.9701,0.9978,False
Japanese,SMOOTH,ɽ,1.996,11,0.0398,0.3051,False
Japanese,SLOW,ɽ,1.889,13,0.0597,0.3506,False
Japanese,SMOOTH,s,1.989,4,0.1244,0.4208,False
Japanese,FAST,e,1.533,9,0.1642,0.4208,False
Japanese,SMOOTH,e,1.505,6,0.1542,0.4208,False
Japanese,SMOOTH,ɯ͡ᵝ,1.07,16,0.1841,0.4208,False
Japanese,SLOW,ɯ͡ᵝ,1.003,19,0.1891,0.4208,False
Japanese,FAST,ɽ,1.143,11,0.194,0.425,False
Japanese,FAST,i,1.426,7,0.3085,0.5601,False
Japanese,FAST,ə,1.379,6,0.403,0.6866,False
Japanese,FAST,l,1.149,5,0.4726,0.7811,False
Japanese,FAST,t,1.149,5,0.4726,0.7811,False
Japanese,FAST,z,1.149,5,0.4726,0.7811,False
Japanese,FAST,n,1.048,5,0.5075,0.8191,False
Japanese,FAST,a͡ɪ,0.873,4,0.5473,0.8631,False
Japanese,FAST,t͡ʃ,0.873,4,0.5473,0.8631,False
Japanese,SMOOTH,i,1.083,4,0.5721,0.8704,False
Japanese,SLOW,e,0.75,5,0.607,0.8775,False
Japanese,FAST,ɯ͡ᵝ,0.154,12,0.7861,0.9352,False
Japanese,SLOW,n,0.541,3,0.801,0.9484,False
Japanese,SLOW,ə,0.537,3,0.8358,0.9498,False
Japanese,SLOW,i,0.342,3,0.8507,0.9498,False
Japanese,SLOW,k,0.019,4,0.9652,0.9866,False
Korean,BRIGHT,n,3.03,6,0.005,0.3582,False
Korean,SMOOTH,h,2.989,6,0.005,0.3582,False
Korean,QUIET,d,2.478,6,0.005,0.3582,False
Korean,SMOOTH,j,2.989,3,0.0249,0.9131,False
Korean,QUIET,t,2.123,3,0.0796,0.9131,False
Korean,FAST,ʌ,2.103,6,0.0249,0.9131,False
Korean,FAST,m,1.817,5,0.0547,0.9131,False
Korean,SLOW,t͡ɕ,1.733,5,0.0597,0.9131,False
Korean,SMOOTH,m,1.708,4,0.0746,0.9131,False
Korean,SMOOTH,ʌ,1.54,4,0.0995,0.9131,False
Korean,FAST,ɡ,1.433,5,0.1045,0.9131,False
Korean,SLOW,ɐ,1.401,23,0.0199,0.9131,False
Korean,BRIGHT,i,1.281,3,0.209,0.9131,False
Korean,FAST,i,1.178,11,0.1393,0.9131,False
Korean,SLOW,s,1.016,3,0.199,0.9131,False
Korean,FAST,o,0.99,4,0.2189,0.9131,False
Korean,FAST,s,0.949,4,0.2537,0.9131,False
Korean,SMOOTH,ɐ,0.928,22,0.1692,0.9131,False
Korean,SLOW,p,0.884,3,0.2438,0.9131,False
Korean,QUIET,ɐ,1.049,4,0.2687,0.93,False
Korean,BRIGHT,t,0.867,3,0.3632,0.9685,False
Korean,FAST,ɐ,0.648,23,0.4627,0.9973,False
Korean,SLOW,d,0.415,12,0.6418,1.0,False
Korean,FAST,n,0.362,6,0.4975,1.0,False
Korean,FAST,d,0.28,15,0.7711,1.0,False
Korean,SMOOTH,i,0.248,5,0.6866,1.0,False
Korean,SMOOTH,n,0.173,4,0.8109,1.0,False
Korean,SMOOTH,t,0.11,5,0.8657,1.0,False
Korean,SLOW,u,0.079,3,0.9055,1.0,False
Korean,SMOOTH,ɯ,-0.071,3,0.9204,1.0,False
Korean,FAST,ɫ,0.038,3,0.9403,1.0,False
Korean,SMOOTH,d,0.028,10,0.9801,1.0,False
Korean,BRIGHT,ɐ,0.006,4,1.0,1.0,False
Russian,FAST,d,2.613,3,0.0299,0.5439,False
Russian,FAST,p,2.275,4,0.0299,0.5439,False
Russian,SLOW,p,2.058,6,0.0348,0.5908,False
Russian,QUIET,u,2.816,3,0.0398,0.6527,False
Russian,FAST,i,1.939,8,0.0647,0.7493,False
Russian,SLOW,ɑ,1.507,11,0.0597,0.7493,False
Russian,QUIET,s,2.348,3,0.0796,0.7679,False
Russian,SLOW,e,2.423,3,0.0846,0.8002,False
Russian,SMOOTH,t͡s,1.798,3,0.1542,0.9529,False
Russian,FAST,ʒ,1.561,4,0.2289,0.9529,False
Russian,SLOW,d,1.4,3,0.1891,0.9529,False
Russian,SMOOTH,ɑ,1.367,5,0.1144,0.9529,False
Russian,SMOOTH,n,1.329,3,0.194,0.9529,False
Russian,SLOW,i,1.311,10,0.1194,0.9529,False
Russian,SMOOTH,y,1.14,3,0.2139,0.9529,False
Russian,SLOW,tʲ,1.051,18,0.204,0.9529,False
Russian,QUIET,tʲ,0.984,4,0.393,0.9529,False
Russian,FAST,ɑ,0.898,5,0.2637,0.9529,False
Russian,SMOOTH,ʌ,0.888,9,0.4378,0.9529,False
Russian,SMOOTH,s,0.793,3,0.2786,0.9529,False
Russian,SLOW,y,0.766,5,0.2836,0.9529,False
Russian,QUIET,ʌ,0.76,4,0.4527,0.9529,False
Russian,SLOW,ʌ,0.713,17,0.5174,0.9529,False
Russian,SLOW,r,0.67,3,0.4129,0.9529,False
Russian,FAST,tʲ,0.654,9,0.5473,0.9529,False
Russian,SLOW,n,0.637,4,0.4527,0.9529,False
Russian,SLOW,rʲ,0.565,3,0.4876,0.9529,False
Russian,SLOW,t͡s,0.537,3,0.5274,0.9529,False
Russian,SLOW,v,0.492,4,0.5572,0.9529,False
Russian,FAST,ʌ,0.281,8,0.8756,0.9971,False
Russian,SMOOTH,tʲ,0.145,5,0.9303,0.9971,False
Russian,SLOW,s,0.067,3,0.9403,0.9971,False
Russian,SLOW,ɭ,-0.046,4,0.9453,0.9971,False
Spanish,SMOOTH,θ,2.992,4,0.0149,0.7056,False
Spanish,QUIET,ɾ,2.132,4,0.01,0.7056,False
Spanish,FAST,p,1.883,8,0.0199,0.7056,False
Spanish,FAST,e,1.571,16,0.0398,0.7305,False
Spanish,SHARP,a,1.902,4,0.0547,0.7761,False
Spanish,SMOOTH,e,1.221,11,0.0945,0.9831,False
Spanish,FAST,ð,1.349,4,0.1592,1.0,False
Spanish,SMOOTH,s,1.347,8,0.1144,1.0,False
Spanish,SMOOTH,t,1.302,6,0.1294,1.0,False
Spanish,FAST,n,1.299,7,0.1095,1.0,False
Spanish,FAST,t,1.157,7,0.1144,1.0,False
Spanish,ROUND,a,1.089,4,0.2289,1.0,False
Spanish,BRIGHT,ɾ,0.933,3,0.2438,1.0,False
Spanish,SLOW,e,0.851,10,0.2985,1.0,False
Spanish,SLOW,t,0.841,5,0.2935,1.0,False
Spanish,SLOW,p,0.768,4,0.3383,1.0,False
Spanish,SLOW,s,0.704,6,0.3284,1.0,False
Spanish,SLOW,ɾ,0.697,18,0.4229,1.0,False
Spanish,SLOW,i,0.694,6,0.3085,1.0,False
Spanish,SMOOTH,a,0.682,14,0.4428,1.0,False
Spanish,SLOW,a,0.656,15,0.4776,1.0,False
Spanish,FAST,ɾ,0.62,20,0.4975,1.0,False
Spanish,FAST,a,0.615,17,0.5124,1.0,False
Spanish,FAST,m,0.61,4,0.3881,1.0,False
Spanish,SLOW,n,0.552,4,0.4179,1.0,False
Spanish,SLOW,k,0.528,4,0.4179,1.0,False
Spanish,SLOW,m,0.442,3,0.4826,1.0,False
Spanish,SMOOTH,k,0.321,3,0.602,1.0,False
Spanish,SMOOTH,ɾ,0.299,13,0.8856,1.0,False
Spanish,ROUND,ɾ,0.276,3,0.791,1.0,False
Spanish,SMOOTH,u,0.254,3,0.6667,1.0,False
Spanish,FAST,o,0.158,5,0.8557,1.0,False
Spanish,FAST,s,-0.111,3,0.8607,1.0,False
Spanish,SMOOTH,o,-0.077,3,0.8607,1.0,False
Spanish,FAST,i,0.073,4,0.9104,1.0,False
Swahili,QUIET,i,3.049,4,0.005,0.7761,False
Swahili,SMOOTH,n,3.143,4,0.01,0.8303,False
Swahili,SMOOTH,t,2.48,4,0.0249,0.8303,False
Swahili,SMOOTH,e,2.304,5,0.0647,0.8303,False
Swahili,SLOW,l,2.214,4,0.0945,0.8303,False
Swahili,FAST,p,2.105,3,0.0597,0.8303,False
Swahili,SLOW,p,2.061,6,0.0697,0.8303,False
Swahili,SLOW,m,1.943,7,0.0398,0.8303,False
Swahili,BRIGHT,a,1.549,7,0.0896,0.8303,False
Swahili,FAST,m,1.619,3,0.1294,0.8968,False
Swahili,BRIGHT,u,1.577,3,0.1493,0.9701,False
Swahili,SHARP,a,1.168,3,0.2985,1.0,False
Swahili,SLOW,k,1.163,12,0.199,1.0,False
Swahili,SLOW,e,1.101,9,0.2786,1.0,False
Swahili,FAST,t,0.915,3,0.2985,1.0,False
Swahili,FAST,a,0.914,16,0.3085,1.0,False
Swahili,SLOW,t,0.89,6,0.3333,1.0,False
Swahili,SLOW,a,0.818,31,0.3433,1.0,False
Swahili,SLOW,n,0.768,4,0.3582,1.0,False
Swahili,FAST,i,0.63,7,0.4378,1.0,False
Swahili,SMOOTH,a,0.597,9,0.6517,1.0,False
Swahili,FAST,k,0.58,4,0.5174,1.0,False
Swahili,FAST,u,0.513,5,0.5821,1.0,False
Swahili,SLOW,ɡ,0.482,5,0.5025,1.0,False
Swahili,SLOW,i,0.45,12,0.5821,1.0,False
Swahili,SLOW,u,0.361,9,0.7512,1.0,False
Swahili,SLOW,b,0.29,3,0.7313,1.0,False
Swahili,FAST,s,0.065,3,0.9502,1.0,False
Thai,SMOOTH,u,3.108,6,0.005,0.7164,False
Thai,FAST,b,2.819,6,0.0149,0.8955,False
Thai,SMOOTH,h,1.987,9,0.0249,0.8955,False
Thai,FAST,k,1.98,3,0.0249,0.8955,False
Thai,SMOOTH,c,2.615,3,0.0498,0.9904,False
Thai,QUIET,ɡ,2.558,3,0.0597,0.9904,False
Thai,QUIET,n,2.223,3,0.0647,0.9904,False
Thai,SMOOTH,k,1.873,3,0.1244,0.9904,False
Thai,FAST,p,1.75,3,0.1294,0.9904,False
Thai,FAST,m,1.503,7,0.1592,0.9904,False
Thai,BRIGHT,a,1.488,3,0.1443,0.9904,False
Thai,FAST,h,1.443,7,0.1095,0.9904,False
Thai,SLOW,ɜ,1.411,10,0.1343,0.9904,False
Thai,SLOW,k,1.282,3,0.1642,0.9904,False
Thai,FAST,s,1.277,8,0.1343,0.9904,False
Thai,FAST,r,1.245,3,0.2687,0.9904,False
Thai,SHARP,a,1.167,3,0.3632,0.9904,False
Thai,SMOOTH,e,1.12,5,0.2637,0.9904,False
Thai,SLOW,n,1.08,12,0.2338,0.9904,False
Thai,SLOW,ʔ,1.048,5,0.2687,0.9904,False
Thai,SMOOTH,ɜ,0.959,6,0.2935,0.9904,False
Thai,SLOW,a,0.937,16,0.3483,0.9904,False
Thai,SMOOTH,a,0.916,12,0.403,0.9904,False
Thai,SLOW,i,0.821,4,0.2935,0.9904,False
Thai,FAST,ʔ,0.724,3,0.408,0.9904,False
Thai,ROUND,a,0.716,3,0.597,0.9904,False
Thai,FAST,j,0.699,3,0.3781,0.9904,False
Thai,SLOW,s,0.671,8,0.4876,0.9904,False
Thai,SMOOTH,ʔ,0.66,3,0.5025,0.9904,False
Thai,SMOOTH,s,0.654,6,0.5672,0.9904,False
Thai,SLOW,d,0.6,4,0.4975,0.9904,False
Thai,SLOW,h,0.557,6,0.5323,0.9904,False
Thai,SMOOTH,t,0.553,3,0.5522,0.9904,False
Thai,FAST,a,0.481,9,0.7861,0.9904,False
Thai,SLOW,j,0.336,3,0.5871,0.9904,False
Thai,SLOW,t,0.271,3,0.7463,0.9904,False
Thai,SMOOTH,n,0.198,5,0.8209,0.9904,False
Thai,SLOW,m,0.15,4,0.8308,0.9904,False
Thai,SLOW,ɡ,-0.114,3,0.8706,0.9904,False
Thai,SLOW,e,0.036,3,0.9701,0.9904,False
Turkish,FAST,a,1.351,20,0.0299,0.8471,False
Turkish,SLOW,k,1.127,20,0.0299,0.8471,False
Turkish,SLOW,m,0.948,17,0.0647,0.8471,False
Turkish,SLOW,u,3.102,3,0.1294,0.8636,False
Turkish,SMOOTH,ʃ,2.261,3,0.1393,0.8636,False
Turkish,SLOW,ʃ,2.211,3,0.1045,0.8636,False
Turkish,SLOW,r,1.994,5,0.1045,0.8636,False
Turkish,SLOW,ɯ,1.831,6,0.0896,0.8636,False
Turkish,SMOOTH,p,1.46,3,0.2438,0.8636,False
Turkish,SMOOTH,s,1.375,3,0.2786,0.8636,False
Turkish,FAST,ɫ,1.374,5,0.1045,0.8636,False
Turkish,SHARP,a,1.327,3,0.1741,0.8636,False
Turkish,FAST,r,1.125,3,0.2139,0.8636,False
Turkish,SMOOTH,t,1.064,4,0.2139,0.8636,False
Turkish,SLOW,t,1.033,4,0.1741,0.8636,False
Turkish,FAST,k,0.969,17,0.1045,0.8636,False
Turkish,SMOOTH,a,0.853,17,0.2189,0.8636,False
Turkish,SLOW,a,0.819,17,0.1841,0.8636,False
Turkish,SMOOTH,k,0.796,17,0.2537,0.8636,False
Turkish,FAST,t,0.738,3,0.3184,0.8636,False
Turkish,FAST,m,0.736,14,0.3831,0.8636,False
Turkish,FAST,ɛ,0.711,8,0.3731,0.8636,False
Turkish,BRIGHT,m,0.663,3,0.5075,0.8636,False
Turkish,SMOOTH,ɯ,0.646,3,0.3234,0.8636,False
Turkish,BRIGHT,a,0.593,3,0.5124,0.8636,False
Turkish,SMOOTH,ɫ,0.419,3,0.4826,0.8636,False
Turkish,SLOW,ɫ,0.397,3,0.4876,0.8636,False
Turkish,SMOOTH,j,0.376,4,0.5174,0.8636,False
Turkish,SMOOTH,n,0.329,4,0.5771,0.8725,False
Turkish,SMOOTH,m,0.582,14,0.6368,0.9005,False
Turkish,SLOW,e,0.268,4,0.6816,0.9294,False
Turkish,SMOOTH,ɛ,0.251,6,0.6766,0.9294,False
Turkish,SLOW,ʊ,0.197,3,0.7313,0.9629,False
Turkish,FAST,t͡ʃ,0.08,3,0.8507,0.9793,False
Turkish,SLOW,ɛ,-0.109,4,0.8706,0.9843,False
Turkish,FAST,e,0.093,3,0.8905,0.9843,False
Turkish,SMOOTH,ɪ,-0.076,3,0.8905,0.9843,False
Turkish,SLOW,d,-0.029,3,0.9652,0.9998,False
Vietnamese,SLOW,b,3.317,3,0.01,0.597,False
Vietnamese,FAST,e,3.184,4,0.01,0.597,False
Vietnamese,SMOOTH,i,2.816,3,0.01,0.597,False
Vietnamese,SMOOTH,c,3.202,3,0.0149,0.6965,False
Vietnamese,FAST,ɲ,2.979,3,0.0647,0.9874,False
Vietnamese,SMOOTH,m,2.537,5,0.0398,0.9874,False
Vietnamese,SHARP,ɗ,1.923,3,0.0746,0.9874,False
Vietnamese,FAST,j,1.547,5,0.0995,0.9874,False
Vietnamese,SLOW,t̪,1.446,6,0.0995,0.9874,False
Vietnamese,SLOW,w,1.285,5,0.1443,0.9874,False
Vietnamese,FAST,n,1.108,4,0.209,0.9874,False
Vietnamese,SMOOTH,k,1.095,4,0.2338,0.9874,False
Vietnamese,SLOW,a,1.042,9,0.1542,0.9874,False
Vietnamese,SLOW,j,0.968,4,0.2189,0.9874,False
Vietnamese,FAST,w,0.676,3,0.4229,0.9874,False
Vietnamese,FAST,k,0.537,3,0.4328,0.9874,False
Vietnamese,FAST,a,0.383,5,0.5572,0.9874,False
Vietnamese,SMOOTH,a,0.291,4,0.6766,0.9874,False
Vietnamese,FAST,ə,0.25,3,0.6119,0.9874,False
Vietnamese,FAST,ɗ,0.213,4,0.7015,0.9874,False
Vietnamese,SMOOTH,ɜ,0.178,5,0.8458,0.9874,False
Vietnamese,SLOW,ɜ,0.115,6,0.9005,0.9874,False
Vietnamese,SMOOTH,ɗ,0.093,3,0.8955,0.9874,False
Vietnamese,FAST,ɜ,0.015,5,0.99,0.99,False
Welsh,ROUND,ɑ,3.29,3,0.005,0.9434,False
Welsh,QUIET,d,2.536,4,0.01,0.9434,False
Welsh,SMOOTH,b,2.401,3,0.0796,0.9434,False
Welsh,QUIET,a,2.141,5,0.0547,0.9434,False
Welsh,SLOW,s,2.124,5,0.0398,0.9434,False
Welsh,SLOW,p,2.097,3,0.1045,0.9434,False
Welsh,SMOOTH,m,1.984,3,0.0846,0.9434,False
Welsh,SMOOTH,ɔ,1.744,7,0.0398,0.9434,False
Welsh,SMOOTH,w,1.661,3,0.1244,0.9434,False
Welsh,FAST,ɔ,1.645,5,0.0299,0.9434,False
Welsh,SMOOTH,ɨ,1.523,3,0.1194,0.9434,False
Welsh,SLOW,m,1.46,3,0.1045,0.9434,False
Welsh,SMOOTH,l,1.444,4,0.1642,0.9434,False
Welsh,SLOW,ɛ,1.43,4,0.199,0.9434,False
Welsh,SLOW,ʌ,1.339,3,0.1642,0.9434,False
Welsh,SMOOTH,ɛ,1.303,3,0.1741,0.9434,False
Welsh,SLOW,ɔ,1.207,7,0.1493,0.9434,False
Welsh,FAST,a,1.129,7,0.194,0.9434,False
Welsh,SLOW,ɨ,1.068,3,0.2637,0.9434,False
Welsh,SMOOTH,d,0.944,6,0.2289,0.9434,False
Welsh,SLOW,ɡ,0.867,4,0.3284,0.9434,False
Welsh,SLOW,d,0.818,7,0.2935,0.9434,False
Welsh,FAST,r,0.614,6,0.4229,0.9434,False
Welsh,FAST,o,0.491,3,0.6269,0.9434,False
Welsh,FAST,d,0.375,3,0.5274,0.9434,False
Welsh,SLOW,t,0.317,3,0.5373,0.9434,False
Welsh,SLOW,ø,0.296,4,0.6169,0.9434,False
Welsh,SLOW,a,-0.155,4,0.7761,0.9667,False
Welsh,SLOW,k,0.121,4,0.8109,0.99,False
Welsh,SLOW,j,0.139,4,0.8358,1.0,False
Welsh,SLOW,r,0.102,7,0.9055,1.0,False
Welsh,SLOW,n,-0.099,3,0.8657,1.0,False
Welsh,SMOOTH,a,0.013,4,0.9851,1.0,False
