,f,j,k,kʰ,l,m,n,p,pʰ,s,t,tʰ,t͡s,t͡sʰ,t͡ɕ,t͡ɕʰ,x,ɕ,ɻ,ʂ,ʈ͡ʂ,ʈ͡ʂʰ,∅
ɑʊ,,,"wɜlpul,pul,baɪsɪkəl,haɪt,kul,ʃeɪk,haɪ,tul,sɪkəl,spaɪk","bəlun,pəlut,ʃakəl,pik,ʃʌvəl,fɔməl,iɡəl,pɪkəl,wɜlpul,tul","kat͡ʃ,it͡ʃʌðə,spaɪdə,wit,wɪspə,tit͡ʃə,pit͡ʃ,ɹulə,fit͡ʃə,kaɪt","skanə,skan,skəʊld,vɒdkə,spɪndəl,skɪn,spid,spɪl,hɒspɪtəl,skul","skanə,spaɪdə,badmɪntən,spɪndəl,matə,kaləndə,hɒspɪtəl,standəd,njuzpeɪpə,skeɪlz","pɛtəl,paɪnapəl,sɜkəl,pɜpəl,ʃʌtəl,pɛsəl,pil,apəl,ʃakəl,tul","spɹɛd,pɛtəl,ʃakəl,pɪkəl,mɛtəl,paɪnapəl,kɛtəl,kɹɔl,sɪkəl,pil","saʊə,saʊnd,tjubə,fit͡ʃə,ʃaʊə,fɔməl,swɒmp,səʊbə,haɪt,ɹaʊnd","laɪk,laɪk,spaɪk,waɪt,ɹaɪt,ɹaɪt,ɹaɪt,kaɪt,satəlaɪt,laɪt","keɪk,kaɪt,spaɪk,taɪɡə,pɪkəl,haɪd,haɪt,ʃakəl,skaɪskɹeɪpə,pɑtɪkəl","last,smaɪl,wɛst,wɔm,laɪlək,ɹaʃənəl,lɪst,wɜld,ɹaɪt,ɹaɪt","stɑ,wɔm,stɹɒŋ,stɹɒŋ,wɔ,laɪ,laɪ,stɹɔbəɹi,stɹɛt͡ʃ,waɪ",,,"fɔməl,haɪ,kɔn,bəlun,kɒmən,spun,sɪŋɡəl,kɑ,kɔ,ʃʌvəl",,,"swɒn,ɹɛfəɹi,sɜkəl,nɜsəɹi,swɒmp,ɐsjum,handəl,ɹaʃənəl,fɔməl,si","swɒn,sɜkəl,dafədɪl,standəd,stɹɒŋ,stɹɒŋ,stand,tɹavəl,kasəl,ɹaʃənəl","steɪ,θɜsti,stɹɒŋ,stɹɒŋ,stil,swɒn,wɒn,kasəl,fɜst,ɹɒŋ",,"ə 15%, l 12%, s 12%, t 11%, ɪ 11%, a 10%, k 10%, p 6%, n 6%, i 6%"
ən,"mɪnɪt,vɪzɪt,lɪnɪn,ɪnhɛɹɪt,pɹɪnt,bɹɪk,ɡɹɪd,bʊk,mɪnɪməm,bɹɪŋ",,"skul,spɔt,du,baskɪtbɔl,ɛɡzɪt,ɔlðəʊ,ɪntʊ,dɔ,ɪmpʌls,bambu","ɡɔlbladə,pɒpmjuzɪk,ɹəʊbɒt,pɹəʊɡɹamə,ɛlɪmənt,kləʊk,bambu,bləʊ,tɹanspaɹənt,bɒɹəʊ",,"skəʊld,spiə,skeɪlz,skweə,stju,stɹɔ,baskɪtbɔl,smɔl,hɛlθi,dɹɔ",,"ʃɛdjul,səʊləsɪstəm,nɛbjʊlə,səʊld͡ʒə,baskɪtbɔl,ʃəʊldə,kalkjʊleɪt,tɛknɒləd͡ʒi,sʌmwɒt,ɹɪsɛpʃənɪst",,"linɪənt,haʊmɛni,siɐnɛməni,vɒləntəɹi,famɪli,mɪnɪməm,t͡ʃɪmni,maɹi,ɐnɛməni,ni",,,,,,,"sɪt,hi,si,si,vɛlvɪt,ðɪs,hɪt,vɪzɪt,vɛt,vɛɹi",,"ɛndjʊə,nju,dju,ɪndʌld͡ʒənt,ɪndɪpɛndənt,kandi,stju,kəntɪnju,ɡɪlti,ʌndəstand","zəʊdiak,nəʊt,səʊp,sɛnd,ɹəʊbɒt,dip,ni,dɹɪŋk,dɪsɛnd,ɹəʊp","zəʊdiak,ɹəʊbɒt,sɛntɪpid,stamp,absənt,dɪpɛndənt,sɛləɹi,ɹəʊp,zɛbɹə,ʌntɪl","ɔlðətaɪm,sɛkɹətɹi,tɛknɒləd͡ʒi,deɪnd͡ʒəɹəs,d͡ʒɛləs,sɛləɹi,zəʊdiak,baɪɒləd͡ʒi,swɒləʊbɜd,ɔdɪnəɹi",,"ɪ 15%, ə 14%, t 12%, n 12%, s 12%, l 9%, ɹ 7%, d 7%, a 6%, k 6%"
əŋ,"ðɛn,klin,wɪn,kɹeɪn,kɹeɪn,θɪn,ɡɹin,bin,bɪtwin,ɹɪstɹeɪn",,"ɑbɪtɹəɹi,pɒpi,ɹɪspɒnsɪbəl,ɹəʊbɒt,pɑmtɹi,faɪnəli,ləʊkʌsttɹi,mʌlbəɹitɹi,kɒɹəl,mɛməɹi","sil,sand,si,si,sid,slaɪd,slaɪd,ɡalɐksi,sad,ʃi","wil,stil,ləʊ,pil,kaʊ,ɹəʊl,dəʊ,ɡəʊ,ɡəʊl,stim","stil,stand,dəʊ,stəʊn,ɹəʊl,skəʊld,stɛm,sɛnd,stim,snəʊ","kamɛliə,pɹaɪmmɪnɪstə,flɐmɪŋɡəʊ,kaɹɪktə,vɪnɪɡə,kɛmɪstɹi,klinə,kɒlɪflaʊə,kliə,faɪnans","ɹeɪnbəʊ,sid,bəʊt,tɹɛmbəl,tɔneɪdəʊ,dəʊ,bəʊ,snəʊ,sɪmbəl,teɪbəl","pɛn,kɹim,kwin,tɹeɪn,tɹeɪn,klin,tɹɛmbəl,kɹeɪn,kɹeɪn,pleɪn",,"bɹeɪk,pleɪt,bləʊ,pup,leɪk,keɪk,eɪkɔn,ɹeɪk,bɹeɪn,pʌblɪk","pɹeɪ,kʌntɹi,dɛnsɪti,pɹɪns,bɛnt͡ʃ,tɛnθaʊzənd,pleɪ,pleɪ,fɛns,haɪ","tɛknɒləd͡ʒi,təmɒɹəʊ,nɛbjʊlə,t͡ʃɛləʊ,tɔneɪdəʊ,ɐksɛləɹeɪʃən,ɡɹəneɪd,ɛɡplənt,d͡ʒəɹeɪniəm,ɹəʊl","ləʊ,sɛntɪpid,stil,stim,jɛləʊ,ləʊd,tim,dəʊ,stɛm,tɛn",,,"ɪmad͡ʒɪn,mɪnɪməm,ɹɪmɛmbə,t͡ʃɪmni,famɪli,vɪnɪɡə,klinə,d͡ʒɪm,məʊmɛntəm,pɹaɪmmɪnɪstə",,"kandi,ɹəʊl,ɡəʊld,əʊld,əʊld,ɡəʊl,tim,ɡəʊldən,kandəl,sɒlti","ɔdɪnəɹi,zəʊdiak,daɪnɪŋɹum,sɛkɹətɹi,deɪnd͡ʒəɹəs,maɪkɹəfəʊn,nɜsəɹi,ləʊnli,baɪɒləd͡ʒi,ɹaɪnəʊ","deɪnd͡ʒəɹəs,ɐksɛləɹeɪʃən,zəʊdiak,ɹəʊm,eɪnd͡ʒəl,aɹəʊ,diteɪl,ɹəʊd,eɪpɹəl,ləʊnli","teɪbəl,teɪbəl,eɪpɹəl,zəʊdiak,steɪbəl,pianəʊ,tim,ɔlðətaɪm,aɹəʊ,əʊkeɪ",,"ə 16%, ɪ 13%, n 11%, l 10%, ɹ 9%, t 9%, ʊ 9%, i 8%, s 8%, k 7%"
ɤʊ,"vɛɹi,ðeɪ,hɛvi,ɛndjʊə,vɛlvɪt,smuði,θɜzdeɪ,hɛlθi,ðeə,valju",,"hi,mʌŋki,hɛvi,mʌndeɪ,bɔɪ,pɒpi,ðeɪ,hapi,hɛlθi,haɪ","paŋkeɪk,mʌŋki,keɪk,əʊkeɪ,peɪ,mʌndeɪ,pɑtɪkəl,hʌɹɪkeɪn,stɪŋki,ʃeɪk","katəpɪlə,neɪkɪd,maθɪmatɪks,ɑkɪtɛkt,mɑkɪt,pɪɡ,təkilə,matə,aktə,sneɪk","fan,fɑm,hand,vɒljum,haŋ,stand,pan,kandi,dʌstpan,θɜsti",,,,,"neɪkɪd,mɑkɪt,mʌndeɪ,pɪɡ,θɪk,θɪk,pɒkɪt,hɪp,beɪk,bʊk","pɪɡ,mɑkɪt,neɪkɪd,mʌndeɪ,leɪdɪbʌɡ,hapi,mʌŋki,θɪk,θɪk,hi","hi,θɜzdeɪ,stɪk,stɪk,mʌndeɪ,θɪk,θɪk,fild,hɪl,ðeɪ",,,,"hɛvi,hi,vɛɹi,mʌndeɪ,ðeɪ,haɪ,mʌŋki,θɹi,θɪŋ,smuði",,"katəpɪlə,hapi,stɪŋki,aftə,təkilə,hapɪnəs,kaktəs,tɜtəldʌv,ʌndəstand,ɐtak","θɜzdeɪ,mʌndeɪ,sʌndeɪ,θɜsti,ɐtɛnd,ɪndʌstɹi,dɪsdeɪn,ðeɪ,θɹi,nɜsəɹi","θɜzdeɪ,θɜsti,mʌndeɪ,ɐtɛnd,ɪndʌstɹi,ɐsɛtɪk,steɪ,sʌndeɪ,dɜti,ʌndəstand","hi,θɜzdeɪ,θɹɪfti,θɜsti,steɪ,stɪŋki,ðeɪ,hapi,hɛvi,mʌndeɪ","hɪl,mɑkɪt,heɪl,fɪl,nʌt,nʌtmɛɡ,mɪl,kɪl,nɔθ,ɹʌf","ɪ 21%, t 13%, k 11%, i 10%, s 8%, d 8%, e 8%, n 8%, ə 7%, l 6%"
ɨ,,,,,,,,,,"sɪk,zɛbɹə,ɹeɪk,laɪbɹəɹi,bɹeɪk,sɪt,satəlaɪt,seɪ,leɪk,laɪk",,,"zɛbɹə,teɪbəl,teɪbəl,sɪblɪŋz,steɪbəl,bladə,bɹeɪk,paɹət,ɹɪɡɹɛt,peəɹənt","keɪk,bɹeɪk,teɪk,teɪbəl,teɪbəl,leɪk,bɹant͡ʃ,ɹeɪk,steɪbəl,keɪd͡ʒ",,,,,,,,,,"ɪ 17%, ə 11%, t 11%, ɹ 10%, l 10%, e 9%, a 9%, s 8%, k 8%, p 7%"
ɯʌ,,,"kɔz,bɪkɒz,kɒf,kɒntɹakt,kɒnflɪkt,ɡus,kɔt,kɒkteɪl,kʊk,kʊk","kɒnflɪkt,kɒfi,kɒf,kʊk,kʊk,kɹaɪ,kɑ,bɪkɒz,pɹɪdɪkt,kɔz","kɔ,kɔz,kɒf,kul,bɪkɒz,mɪks,kɒɹəl,fɪks,kɒntɹakt,kɑ","mɪnɪt,bɪldɪŋ,mɪnt,daɪnɪŋɹum,dɪnaɪ,maɡnɪtjud,dɹɪŋk,kandi,maʊntɪn,pɹɪnt",,,,"lɪɹɪks,kɒntɹakt,klɪf,kaɹɪktə,kɒnflɪkt,kalkjʊleɪt,kamfətɹi,ɪlɛktɹɪʃən,pɒmɪɡɹaneɪt,ɡɑlɪk","kʊk,kʊk,kɒf,kʊʃən,ɡɒd,pʊt,bʊk,bɪkɒz,bʊt͡ʃə,ɡʊd","ɡʊdbaɪ,bɒdɪɡɑd,dɪɡ,bɪkɒz,ɡaɪd,kaɹɪktə,ɡɑbɪd͡ʒ,daɪɹɛkʃən,kɒkteɪl,pɒpmjuzɪk","dwɔf,kɒntɹakt,nju,wɒlɹəs,dju,dɹɪŋk,stɹɪkt,dɪstɹɪkt,stand,bɪldɪŋ","klɪf,kaɹɪktə,kɒnflɪkt,ɡɑlɪk,kɑ,ɡaɹɪd͡ʒ,kan,ɡɪft,lɪɹɪks,ɡɪv",,,"kɒf,kɒfi,kɔz,kɒnflɪkt,bɪkɒz,ɡus,kɑ,kɔ,kɔt,kʊk",,"ɡɪv,kɜvd,ɡɪft,kɒf,kɑ,kɔz,ɡus,kɪl,kul,kat","dɹɪŋk,dwɔf,tɹeɪndɹaɪvə,tɹi,sɛnd,ʃɹɪŋk,dɪsɛnd,tɹʌk,tjuzdeɪ,bɪldɪŋ","dɹɪŋk,dɪstɹɪkt,dɪsɛnd,bɪldɪŋ,kɒkteɪl,kɒntɹakt,dafədɪl,kandi,dɪsdeɪn,paŋkɹiəs","paŋkɹiəs,kamfətɹi,dɹɪŋk,kaɹɪktə,kɒkteɪl,kɑ,kɑt,kaktəs,kandi,kasəl","dwɔf,kɒf,ɡɪv,kɑ,dɪɡ,kɜvd,twɪɡ,kʊk,kʊk,dɹɪŋk","ɪ 18%, k 17%, t 11%, d 8%, n 8%, s 8%, ɹ 8%, ə 8%, a 8%, l 7%"
ɻ,,,,,,,,,,,,,,,,,,,,"luz,luz,ɹul,tul,bijuzdtu,lus,tuθ,bluz,ɪməʊʃən,t͡ʃuz","tul,ɹulə,ɹul,fəʊld,ɹəʊl,pʊl,əʊld,əʊld,ʃəʊldə,pul","tul,ɹəʊl,fəʊld,kul,pul,fʊl,ɹulə,ɹul,ɹəʊst,luz",,"l 18%, ə 17%, ɪ 9%, ʊ 9%, t 9%, i 9%, u 8%, s 8%, d 7%, ɹ 6%"
ʊŋ,,"bəlun,pəlut,pɹɒbəbəl,pəfɔməns,bluz,bʌbəl,luz,luz,ɛvɪdəns,nudəl","ɪmpʌls,pɹiviəs,pɹɪns,bʌbəl,pəfɔməns,bɛnt͡ʃ,ɛvɪdəns,pəlismən,haɪɐsɪnθ,pɹɛfɹəns","ɛkspiəɹɪəns,saiəns,pɹɪns,pəfɔməns,ɔdiəns,bɪliən,faktəɹi,pɹiviəs,dɪstəns,haɪɐsɪnθ","luz,luz,ɹul,skul,tul,iɡəl,bəlun,spid,skwiz,ikwəl",,"ʌðə,skwiz,luz,luz,kʌvə,spɑs,fɑðə,az,avəkɑdəʊ,avəlanʃ",,,"labəɹɪnθ,smuði,stɹɔbəɹi,ɹeɪnbəʊ,swit,lɛnz,smuð,tɹansleɪt,landslaɪd,swɛt","ɪmpʌls,ɪnsaɪd,ɪnsɛns,ɛvɪdəns,pɹɪns,sɪns,d͡ʒɔɪnts,pants,kəʊɪnsɪdəns,ɹuf","sɪns,pɹɪns,pants,ɪnsɛns,fɛns,hapi,hɛlθi,kəʊɪnsɪdəns,hi,saiəns","famɪli,ɹɪspɒnsəbɪlɪti,leɪzi,ɹisəntli,fəmɪliə,kɹɪsanθəməm,ɹɪlis,kɹeɪzi,dɪspleɪsmənt,ɹɪstɹeɪn","lɪɹɪks,fɪzɪks,valɪ,sɪns,vɪzɪt,sɪlk,dɪzi,slantɪd,ɹɪlaks,ɡaɹɪd͡ʒ",,,"stɹɔbəɹi,mʌlbəɹitɹi,pəlismən,pjupəl,bʌbəl,faɪnəli,tjubə,pɹiviəs,pəlut,θɹʌʃbɜd",,"ɪmpʌls,ɛvɪdəns,kjukʌmbə,kʌmpəs,hɪbɪskəs,pɹɒbəbəl,pəfɔməns,təɡɛðə,avəlanʃ,tjubə",,"teɪbəltɛnɪs,vɪzɪt,dɪlɪd͡ʒənt,dɪziz,ðɪs,fɪzɪks,dɛntɪst,sɪmɛnt,feɪz,bɪld","teɪbəltɛnɪs,fɪnɪʃ,pɹɪnsɛs,fɪzɪks,kʌmpəni,sɪmɛnt,hɪbɪskəs,kəmpeə,bɪzi,pɹɪns",,"ə 15%, ɪ 15%, s 14%, n 11%, l 9%, t 8%, ɹ 8%, p 7%, i 7%, a 6%"
∅,,,,,,,,,,,,,,,,,,,"diteɪl,tim,ɡeɪm,dip,tiə,stim,ɡɪv,steə,ɡɪft,bim",,,,,"ə 16%, t 13%, i 12%, e 12%, ɪ 12%, l 9%, d 8%, n 7%, k 6%, s 5%"
,"ɪ 23%, n 13%, t 10%, ə 10%, ɹ 10%, l 8%, k 7%, a 7%, i 7%, s 6%","ə 25%, l 12%, b 9%, p 9%, s 9%, u 8%, n 8%, ɪ 8%, ɹ 7%, t 6%","ə 14%, ɪ 13%, k 12%, l 10%, t 10%, a 9%, s 8%, p 8%, n 8%, ɹ 7%",,"ə 20%, l 11%, ɪ 11%, k 10%, t 9%, n 9%, i 9%, s 8%, a 7%, ɹ 6%","ə 14%, n 13%, s 12%, ɪ 11%, t 11%, d 9%, a 8%, l 8%, ʊ 7%, m 7%","ə 18%, n 13%, ɪ 12%, a 10%, t 10%, l 9%, s 8%, d 7%, ʊ 7%, k 7%","ə 14%, ɪ 13%, t 13%, l 12%, p 10%, n 9%, s 9%, a 7%, d 7%, k 7%",,"ə 14%, ɪ 14%, t 11%, l 10%, s 10%, n 10%, ɹ 10%, a 9%, k 6%, i 5%","ɪ 17%, ə 13%, t 11%, k 11%, l 9%, n 9%, a 9%, s 8%, ɹ 7%, p 7%",,"ɪ 18%, l 11%, t 11%, ə 11%, s 10%, k 9%, ɹ 9%, n 8%, a 8%, d 6%",,"ɪ 18%, ə 16%, n 12%, t 9%, l 9%, s 9%, k 8%, ɹ 7%, ɛ 6%, i 6%",,"ɪ 14%, ə 14%, l 11%, a 10%, k 10%, n 8%, ɹ 8%, t 8%, s 8%, i 8%","ə 15%, ɪ 14%, n 14%, s 11%, t 10%, m 9%, a 9%, l 7%, ɹ 6%, i 6%","ə 19%, ɪ 11%, t 11%, n 11%, l 10%, k 9%, d 8%, a 8%, s 7%, i 7%","ə 13%, t 12%, ɪ 12%, n 11%, s 11%, ɹ 10%, l 9%, d 8%, a 7%, i 7%","ɪ 15%, t 13%, ə 12%, s 11%, n 9%, k 9%, l 8%, ɹ 8%, d 8%, a 7%",,"ɪ 16%, ə 13%, n 12%, a 11%, t 10%, s 9%, l 8%, k 8%, m 7%, d 7%"
