guitar*,"-1.0,1.0,1.0"
cello*,"1.0,-1.0,1.0"
violin*,"-1.0,-1.0,1.0"
piano*,"1.0,-1.0,-1.0"
organ*,"-1.0,-1.0,1.0"
string*,"1.0,-1.0,-1.0"
flute*,"1.0,-1.0,-1.0"
whistle*,"-1.0,1.0,1.0"
bell*,"1.0,-1.0,-1.0"
hat*,"1.0,1.0,1.0"
crown*,"1.0,-1.0,-1.0"
cloak*,"-1.0,1.0,-1.0"
dress*,"1.0,1.0,-1.0"
suit*,"1.0,1.0,1.0"
skirt*,"1.0,1.0,1.0"
sweater*,"1.0,1.0,1.0"
shirt*,"-1.0,1.0,1.0"
T-shirt*,"1.0,1.0,-1.0"
pants*,"-1.0,-1.0,1.0"
shoe*,"1.0,1.0,1.0"
sock*,"1.0,1.0,1.0"
pocket*,"1.0,1.0,1.0"
coat*,"1.0,1.0,1.0"
stain*,"-1.0,1.0,1.0"
game*,"1.0,-1.0,-1.0"
sport*,"1.0,1.0,1.0"
contest*,"1.0,1.0,-1.0"
race*,"-1.0,1.0,1.0"
team*,"1.0,1.0,-1.0"
exercise*,"-1.0,-1.0,1.0"
basketball*,"1.0,1.0,1.0"
football*,"1.0,-1.0,1.0"
baseball*,"1.0,-1.0,1.0"
volleyball*,"1.0,-1.0,1.0"
badminton*,"-1.0,-1.0,1.0"
tennis*,"-1.0,1.0,1.0"
table-tennis*,"-1.0,1.0,1.0"
entertainment*,"-1.0,-1.0,1.0"
music*,"1.0,1.0,-1.0"
art*,"-1.0,1.0,1.0"
sex*,"1.0,1.0,-1.0"
gender*,"-1.0,-1.0,-1.0"
race/*,"-1.0,1.0,-1.0"
number*,"1.0,-1.0,1.0"
average*,"-1.0,-1.0,-1.0"
maximum*,"1.0,1.0,1.0"
minimum*,"-1.0,-1.0,-1.0"
sequence*,"1.0,1.0,-1.0"
level*,"-1.0,1.0,1.0"
layer*,"-1.0,1.0,1.0"
pattern*,"1.0,-1.0,1.0"
stripe*,"-1.0,1.0,1.0"
grid*,"-1.0,1.0,-1.0"
spot*,"1.0,-1.0,1.0"
type*,"1.0,1.0,-1.0"
group*,"1.0,-1.0,-1.0"
rule*,"1.0,-1.0,-1.0"
amount*,"1.0,1.0,1.0"
technology*,"1.0,1.0,-1.0"
election*,"1.0,-1.0,-1.0"
magazine*,"-1.0,-1.0,-1.0"
newspaper*,"-1.0,1.0,1.0"
price*,"-1.0,1.0,-1.0"
contract*,"1.0,-1.0,1.0"
sign/*,"-1.0,1.0,1.0"
symbol*,"1.0,-1.0,1.0"
image*,"-1.0,-1.0,-1.0"
science*,"-1.0,1.0,-1.0"
order*,"-1.0,-1.0,1.0"
chaos*,"1.0,1.0,1.0"
god*,"1.0,-1.0,-1.0"
magic*,"-1.0,-1.0,1.0"
illusion*,"-1.0,-1.0,-1.0"
labyrinth*,"-1.0,-1.0,-1.0"
religion*,"-1.0,-1.0,-1.0"
heaven*,"-1.0,-1.0,1.0"
hell*,"1.0,-1.0,1.0"
angel*,"-1.0,-1.0,1.0"
devil*,"-1.0,-1.0,-1.0"
fairy*,"-1.0,1.0,-1.0"
monster*,"1.0,1.0,1.0"
dwarf*,"1.0,-1.0,1.0"
immortal*,"1.0,-1.0,1.0"
ghost*,"-1.0,-1.0,-1.0"
myth*,"1.0,1.0,-1.0"
law*,"1.0,1.0,-1.0"
media*,"-1.0,-1.0,-1.0"
message*,"-1.0,1.0,1.0"
information*,"1.0,-1.0,1.0"
view*,"1.0,-1.0,-1.0"
preference*,"-1.0,1.0,-1.0"
bias*,"-1.0,1.0,-1.0"
effort*,"1.0,1.0,1.0"
problem*,"1.0,-1.0,1.0"
experience*,"-1.0,-1.0,1.0"
regret*,"-1.0,1.0,1.0"
happiness*,"1.0,1.0,-1.0"
luck*,"1.0,1.0,-1.0"
fate*,"-1.0,1.0,1.0"
coincidence*,"-1.0,1.0,1.0"
chance*,"1.0,1.0,-1.0"
probability*,"-1.0,1.0,1.0"
theory*,"1.0,1.0,-1.0"
paradox*,"-1.0,-1.0,1.0"
conflict*,"1.0,-1.0,-1.0"
experiment*,"-1.0,-1.0,1.0"
model*,"1.0,-1.0,-1.0"
performance*,"-1.0,1.0,1.0"
analysis*,"-1.0,-1.0,1.0"
cause*,"1.0,1.0,-1.0"
effect*,"1.0,1.0,1.0"
evidence*,"1.0,1.0,-1.0"
period*,"1.0,1.0,1.0"
process*,"1.0,1.0,1.0"
progress*,"1.0,-1.0,-1.0"
end*,"1.0,1.0,1.0"
goal*,"1.0,1.0,-1.0"
standard*,"-1.0,1.0,1.0"
idea*,"-1.0,1.0,-1.0"
knowledge*,"1.0,1.0,-1.0"
detail*,"-1.0,1.0,1.0"
feature*,"-1.0,1.0,1.0"
trace*,"-1.0,1.0,-1.0"
example*,"1.0,-1.0,1.0"
case*,"1.0,1.0,1.0"
value*,"-1.0,-1.0,1.0"
money*,"-1.0,-1.0,-1.0"
system*,"1.0,1.0,1.0"
society*,"1.0,1.0,1.0"
environment*,"-1.0,-1.0,1.0"
education*,"1.0,1.0,-1.0"
literature*,"-1.0,1.0,-1.0"
mathematics*,"-1.0,1.0,1.0"
physics*,"-1.0,1.0,1.0"
chemistry*,"-1.0,1.0,1.0"
biology*,"1.0,-1.0,-1.0"
culture*,"1.0,-1.0,-1.0"
politics*,"1.0,1.0,-1.0"
economy*,"1.0,1.0,1.0"
finance*,"-1.0,1.0,-1.0"
army*,"-1.0,-1.0,-1.0"
agriculture*,"-1.0,1.0,-1.0"
company*,"1.0,1.0,1.0"
industry*,"-1.0,-1.0,-1.0"
story*,"-1.0,-1.0,-1.0"
job*,"1.0,-1.0,-1.0"
responsibility*,"-1.0,1.0,1.0"
justice*,"-1.0,1.0,1.0"
morality*,"-1.0,1.0,-1.0"
history*,"-1.0,1.0,-1.0"
memory*,"-1.0,-1.0,-1.0"
past*,"-1.0,1.0,1.0"
present/*,"-1.0,1.0,-1.0"
future*,"1.0,-1.0,1.0"
city*,"1.0,-1.0,1.0"
district*,"-1.0,1.0,-1.0"
town*,"-1.0,1.0,-1.0"
building*,"-1.0,-1.0,-1.0"
beam*,"-1.0,-1.0,-1.0"
pillar*,"-1.0,-1.0,-1.0"
pipe*,"1.0,-1.0,1.0"
stairs*,"-1.0,1.0,1.0"
elevator*,"-1.0,1.0,-1.0"
crane/*,"1.0,-1.0,-1.0"
construction-site*,"1.0,1.0,-1.0"
palace*,"-1.0,1.0,1.0"
castle*,"-1.0,1.0,1.0"
fort*,"1.0,-1.0,-1.0"
amphitheater*,"-1.0,1.0,1.0"
dome*,"1.0,-1.0,1.0"
arch*,"1.0,-1.0,-1.0"
tower*,"1.0,-1.0,1.0"
cloister*,"1.0,1.0,-1.0"
cross*,"1.0,1.0,-1.0"
brick*,"-1.0,1.0,-1.0"
cement*,"-1.0,-1.0,1.0"
lighthouse*,"-1.0,1.0,1.0"
pyramid*,"-1.0,-1.0,1.0"
hut*,"1.0,1.0,1.0"
barn*,"1.0,-1.0,1.0"
cellar*,"-1.0,1.0,1.0"
pub*,"1.0,1.0,1.0"
log-cabin*,"-1.0,-1.0,-1.0"
skyscraper*,"-1.0,1.0,1.0"
gym*,"-1.0,-1.0,1.0"
factory*,"-1.0,1.0,1.0"
monument*,"1.0,-1.0,1.0"
street*,"1.0,1.0,-1.0"
bridge*,"-1.0,1.0,-1.0"
station*,"1.0,1.0,1.0"
school*,"1.0,-1.0,-1.0"
student*,"1.0,-1.0,1.0"
market*,"-1.0,1.0,-1.0"
shop*,"1.0,-1.0,1.0"
hotel*,"1.0,1.0,1.0"
restaurant*,"-1.0,-1.0,-1.0"
park*,"-1.0,1.0,1.0"
hospital*,"-1.0,1.0,1.0"
office*,"1.0,1.0,-1.0"
farm*,"-1.0,-1.0,1.0"
camp*,"1.0,-1.0,-1.0"
theater*,"1.0,1.0,1.0"
stage*,"-1.0,1.0,-1.0"
audience*,"1.0,-1.0,-1.0"
character*,"-1.0,1.0,1.0"
play/*,"-1.0,1.0,-1.0"
script*,"1.0,1.0,-1.0"
library*,"-1.0,1.0,-1.0"
temple*,"-1.0,1.0,1.0"
church*,"-1.0,1.0,1.0"
court*,"1.0,1.0,1.0"
prison*,"-1.0,1.0,-1.0"
victim*,"-1.0,-1.0,-1.0"
murder*,"-1.0,-1.0,-1.0"
port*,"1.0,-1.0,1.0"
bank*,"-1.0,-1.0,1.0"
country*,"-1.0,1.0,-1.0"
king*,"-1.0,-1.0,1.0"
queen*,"-1.0,-1.0,1.0"
prince*,"-1.0,-1.0,-1.0"
princess*,"-1.0,1.0,-1.0"
president*,"-1.0,1.0,-1.0"
neighbor*,"-1.0,-1.0,-1.0"
friend*,"-1.0,-1.0,-1.0"
enemy*,"1.0,-1.0,1.0"
doctor*,"1.0,-1.0,-1.0"
architect*,"-1.0,1.0,1.0"
manager*,"1.0,-1.0,1.0"
secretary*,"-1.0,1.0,-1.0"
chairman*,"-1.0,1.0,1.0"
judge*,"1.0,1.0,-1.0"
lawyer*,"-1.0,1.0,1.0"
accountant*,"-1.0,1.0,-1.0"
teacher*,"1.0,1.0,1.0"
professor*,"1.0,1.0,-1.0"
programmer*,"1.0,-1.0,-1.0"
politician*,"1.0,1.0,-1.0"
dentist*,"-1.0,1.0,1.0"
prime-minister*,"-1.0,-1.0,-1.0"
assistant*,"1.0,1.0,-1.0"
prosecutor*,"1.0,1.0,1.0"
intern*,"-1.0,1.0,1.0"
librarian*,"-1.0,1.0,-1.0"
consultant*,"1.0,-1.0,1.0"
farmer*,"1.0,-1.0,1.0"
lorry-driver*,"1.0,1.0,-1.0"
train-driver*,"-1.0,1.0,-1.0"
butcher*,"-1.0,1.0,-1.0"
construction-worker*,"-1.0,1.0,-1.0"
carpenter*,"1.0,1.0,1.0"
electrician*,"-1.0,1.0,-1.0"
plumber*,"-1.0,-1.0,-1.0"
mechanic*,"-1.0,1.0,-1.0"
cleaner*,"-1.0,1.0,-1.0"
gardener*,"-1.0,-1.0,1.0"
fisherman*,"-1.0,1.0,1.0"
policeman*,"1.0,1.0,-1.0"
firefighter*,"1.0,1.0,1.0"
nurse*,"-1.0,-1.0,1.0"
pilot*,"1.0,1.0,1.0"
stewardess*,"1.0,1.0,1.0"
midwife*,"-1.0,-1.0,-1.0"
cook/*,"-1.0,1.0,1.0"
waiter*,"1.0,-1.0,1.0"
tailor*,"-1.0,-1.0,-1.0"
cashier*,"-1.0,1.0,-1.0"
receptionist*,"-1.0,1.0,1.0"
optician*,"1.0,1.0,1.0"
soldier*,"-1.0,1.0,-1.0"
bus-driver*,"1.0,1.0,-1.0"
bodyguard*,"-1.0,-1.0,1.0"
priest*,"1.0,1.0,1.0"
photographer*,"1.0,-1.0,1.0"
referee*,"-1.0,1.0,-1.0"
reporter*,"1.0,1.0,-1.0"
actor*,"1.0,1.0,1.0"
dancer*,"-1.0,1.0,1.0"
edge*,"1.0,-1.0,-1.0"
corner*,"1.0,-1.0,-1.0"
center*,"1.0,1.0,1.0"
point*,"1.0,1.0,-1.0"
line*,"-1.0,-1.0,-1.0"
loop*,"1.0,-1.0,-1.0"
surface*,"-1.0,1.0,1.0"
shape*,"1.0,1.0,1.0"
circle*,"1.0,-1.0,1.0"
triangle*,"1.0,-1.0,-1.0"
square*,"-1.0,-1.0,-1.0"
rectangle*,"1.0,-1.0,-1.0"
ball*,"-1.0,-1.0,1.0"
lump*,"1.0,-1.0,-1.0"
cube*,"1.0,-1.0,1.0"
knot*,"1.0,-1.0,-1.0"
time*,"1.0,1.0,1.0"
place*,"-1.0,1.0,-1.0"
space*,"1.0,1.0,-1.0"
energy*,"-1.0,-1.0,1.0"
matter*,"-1.0,-1.0,1.0"
weight*,"1.0,1.0,1.0"
volume*,"1.0,-1.0,-1.0"
length*,"1.0,-1.0,-1.0"
width*,"-1.0,-1.0,1.0"
height*,"-1.0,1.0,-1.0"
density*,"-1.0,1.0,-1.0"
frequency*,"-1.0,1.0,-1.0"
amplitude*,"1.0,-1.0,-1.0"
distance*,"-1.0,1.0,1.0"
gap*,"1.0,1.0,1.0"
ground*,"1.0,-1.0,1.0"
burden*,"-1.0,-1.0,1.0"
structure*,"1.0,1.0,-1.0"
displacement*,"-1.0,1.0,-1.0"
vector*,"1.0,1.0,1.0"
speed*,"1.0,1.0,1.0"
velocity*,"-1.0,1.0,1.0"
direction*,"-1.0,-1.0,-1.0"
magnitude*,"1.0,1.0,-1.0"
acceleration*,"-1.0,1.0,-1.0"
force*,"1.0,-1.0,1.0"
collision*,"-1.0,-1.0,-1.0"
gravity*,"-1.0,1.0,1.0"
inertia*,"-1.0,-1.0,1.0"
friction*,"1.0,-1.0,-1.0"
impulse*,"1.0,-1.0,1.0"
pressure*,"1.0,1.0,1.0"
momentum*,"1.0,-1.0,-1.0"
particle*,"-1.0,1.0,1.0"
atom*,"1.0,1.0,1.0"
electricity*,"-1.0,1.0,1.0"
magnet*,"-1.0,-1.0,1.0"
ray*,"-1.0,-1.0,-1.0"
telescope*,"1.0,1.0,1.0"
lens*,"-1.0,1.0,-1.0"
universe*,"-1.0,-1.0,1.0"
nebula*,"1.0,-1.0,-1.0"
galaxy*,"-1.0,1.0,-1.0"
black-hole*,"1.0,-1.0,-1.0"
planet*,"-1.0,-1.0,-1.0"
satellite*,"-1.0,1.0,-1.0"
meteor*,"-1.0,1.0,1.0"
comet*,"1.0,1.0,-1.0"
crater*,"-1.0,1.0,-1.0"
solar-system*,"1.0,1.0,1.0"
eclipse*,"1.0,1.0,-1.0"
solstice*,"1.0,1.0,-1.0"
dawn*,"1.0,-1.0,1.0"
dusk*,"1.0,-1.0,-1.0"
phase*,"-1.0,1.0,1.0"
zodiac*,"1.0,1.0,-1.0"
mercury*,"1.0,-1.0,1.0"
venus*,"1.0,-1.0,1.0"
earth/*,"1.0,1.0,-1.0"
crust/*,"1.0,-1.0,-1.0"
mantle*,"-1.0,-1.0,1.0"
core*,"-1.0,-1.0,1.0"
mars*,"-1.0,-1.0,1.0"
jupiter*,"1.0,1.0,1.0"
saturn*,"1.0,1.0,1.0"
uranus*,"1.0,-1.0,1.0"
neptune*,"1.0,-1.0,-1.0"
pluto*,"1.0,-1.0,-1.0"
can*,"-1.0,-1.0,1.0"
must*,"1.0,-1.0,-1.0"
should*,"-1.0,-1.0,-1.0"
at*,"-1.0,1.0,-1.0"
in*,"-1.0,-1.0,1.0"
on*,"1.0,-1.0,1.0"
from*,"1.0,1.0,-1.0"
to*,"1.0,1.0,1.0"
toward*,"-1.0,-1.0,-1.0"
since*,"1.0,1.0,-1.0"
until*,"-1.0,1.0,1.0"
up*,"1.0,-1.0,1.0"
down*,"1.0,1.0,-1.0"
forward*,"-1.0,-1.0,1.0"
backwards*,"-1.0,1.0,1.0"
left*,"-1.0,1.0,-1.0"
right*,"1.0,1.0,-1.0"
into*,"-1.0,-1.0,-1.0"
out*,"1.0,1.0,-1.0"
above*,"1.0,-1.0,-1.0"
below*,"-1.0,-1.0,-1.0"
before*,"1.0,-1.0,1.0"
behind*,"-1.0,1.0,1.0"
top*,"1.0,1.0,-1.0"
bottom*,"-1.0,-1.0,-1.0"
front*,"1.0,-1.0,1.0"
rear/*,"-1.0,1.0,-1.0"
left/*,"1.0,-1.0,-1.0"
right/*,"1.0,1.0,-1.0"
inside*,"-1.0,-1.0,1.0"
outside*,"1.0,-1.0,1.0"
with*,"-1.0,1.0,-1.0"
and*,"-1.0,-1.0,1.0"
during*,"-1.0,-1.0,1.0"
around*,"-1.0,-1.0,1.0"
between*,"-1.0,1.0,-1.0"
about*,"-1.0,1.0,-1.0"
of*,"1.0,-1.0,-1.0"
or*,"1.0,1.0,-1.0"
although*,"-1.0,-1.0,1.0"
but*,"-1.0,-1.0,1.0"
if*,"-1.0,1.0,1.0"
because*,"-1.0,1.0,1.0"
so*,"-1.0,-1.0,-1.0"
for*,"1.0,-1.0,1.0"
as*,"1.0,-1.0,1.0"
except*,"1.0,1.0,-1.0"
according-to*,"-1.0,-1.0,-1.0"
rather-than*,"-1.0,-1.0,1.0"
when/*,"-1.0,-1.0,1.0"
now*,"1.0,1.0,-1.0"
just*,"-1.0,-1.0,-1.0"
recently*,"-1.0,1.0,1.0"
yet*,"1.0,-1.0,-1.0"
still*,"1.0,-1.0,1.0"
before/*,"-1.0,-1.0,1.0"
originally*,"-1.0,-1.0,-1.0"
finally*,"-1.0,1.0,1.0"
immediately*,"1.0,-1.0,-1.0"
gradually*,"-1.0,1.0,-1.0"
after*,"-1.0,-1.0,1.0"
already*,"-1.0,-1.0,-1.0"
never*,"-1.0,1.0,1.0"
rarely*,"-1.0,-1.0,1.0"
sometimes*,"-1.0,-1.0,-1.0"
often*,"1.0,-1.0,1.0"
usually*,"-1.0,-1.0,-1.0"
always*,"-1.0,-1.0,1.0"
all-the-time*,"-1.0,-1.0,1.0"
forever*,"-1.0,1.0,1.0"
again*,"-1.0,-1.0,1.0"
then*,"-1.0,-1.0,-1.0"
each-other*,"-1.0,-1.0,1.0"
together*,"-1.0,-1.0,1.0"
exactly*,"-1.0,1.0,-1.0"
sure*,"1.0,1.0,1.0"
maybe*,"-1.0,1.0,-1.0"
a-little*,"1.0,1.0,1.0"
somewhat*,"1.0,1.0,-1.0"
almost*,"-1.0,1.0,-1.0"
very*,"1.0,-1.0,-1.0"
too*,"1.0,-1.0,-1.0"
even/*,"1.0,1.0,-1.0"
only*,"1.0,-1.0,-1.0"
just/*,"1.0,-1.0,-1.0"
also*,"1.0,-1.0,1.0"
really*,"-1.0,-1.0,-1.0"
hello*,"-1.0,-1.0,1.0"
okay*,"1.0,1.0,1.0"
goodbye*,"-1.0,-1.0,1.0"
lanyard*,"1.0,-1.0,-1.0"
jewelry*,"-1.0,-1.0,1.0"
watch*,"1.0,-1.0,-1.0"
wreck*,"-1.0,-1.0,-1.0"
glue*,"1.0,-1.0,-1.0"
duct-tape*,"-1.0,1.0,1.0"
potpourri*,"1.0,-1.0,-1.0"
helicopter*,"1.0,1.0,-1.0"
jet*,"1.0,1.0,-1.0"
seaplane*,"-1.0,-1.0,-1.0"
blimp*,"-1.0,-1.0,-1.0"
airplane*,"1.0,-1.0,1.0"
hot-chocolate*,"1.0,1.0,1.0"
siren*,"-1.0,-1.0,1.0"
wine-bottle*,"-1.0,-1.0,1.0"
breathalyzer*,"-1.0,-1.0,1.0"
margarita*,"-1.0,-1.0,1.0"
bullet*,"-1.0,-1.0,-1.0"
cannonball*,"1.0,-1.0,1.0"
tadpole*,"1.0,1.0,1.0"
toad*,"1.0,1.0,-1.0"
carousel*,"-1.0,-1.0,1.0"
ferris-wheel*,"-1.0,-1.0,-1.0"
roller-coaster*,"1.0,1.0,1.0"
aardvark*,"-1.0,-1.0,1.0"
alpaca*,"-1.0,1.0,1.0"
antelope*,"-1.0,-1.0,1.0"
badger*,"1.0,1.0,-1.0"
beaver*,"1.0,-1.0,-1.0"
boar*,"1.0,-1.0,-1.0"
bull*,"1.0,-1.0,1.0"
chinchilla*,"-1.0,-1.0,1.0"
coyote*,"1.0,1.0,-1.0"
deer*,"1.0,-1.0,1.0"
ferret*,"-1.0,1.0,-1.0"
gazelle*,"-1.0,-1.0,1.0"
gopher*,"1.0,-1.0,1.0"
hyena*,"-1.0,-1.0,1.0"
kitten*,"-1.0,1.0,1.0"
koala*,"-1.0,-1.0,-1.0"
llama*,"-1.0,-1.0,-1.0"
mole*,"1.0,-1.0,-1.0"
mongoose*,"1.0,-1.0,-1.0"
moose*,"1.0,-1.0,-1.0"
pony*,"1.0,-1.0,-1.0"
raccoon*,"1.0,1.0,-1.0"
racehorse*,"-1.0,1.0,1.0"
ram*,"-1.0,-1.0,1.0"
reindeer*,"1.0,-1.0,1.0"
skunk*,"1.0,1.0,-1.0"
sloth*,"1.0,-1.0,-1.0"
slug*,"-1.0,-1.0,-1.0"
warthog*,"1.0,1.0,1.0"
weasel*,"-1.0,-1.0,-1.0"
yak*,"-1.0,1.0,-1.0"
coop*,"1.0,1.0,-1.0"
hay*,"-1.0,-1.0,-1.0"
spider-web*,"-1.0,-1.0,-1.0"
birdhouse*,"-1.0,-1.0,1.0"
piglet*,"-1.0,1.0,1.0"
chick*,"1.0,1.0,1.0"
cougar*,"1.0,-1.0,1.0"
panther*,"-1.0,1.0,1.0"
puppy*,"1.0,1.0,1.0"
anteater*,"-1.0,-1.0,1.0"
bison*,"1.0,-1.0,1.0"
hippopotamus*,"1.0,1.0,1.0"
meerkat*,"-1.0,1.0,1.0"
platypus*,"-1.0,1.0,1.0"
porcupine*,"1.0,1.0,1.0"
possum*,"1.0,-1.0,-1.0"
guinea-pig*,"1.0,-1.0,-1.0"
groundhog*,"1.0,-1.0,-1.0"
leech*,"-1.0,1.0,-1.0"
pinball*,"-1.0,-1.0,-1.0"
target*,"1.0,-1.0,1.0"
gargoyle*,"-1.0,-1.0,1.0"
column*,"1.0,-1.0,-1.0"
graffiti*,"-1.0,1.0,-1.0"
painting*,"-1.0,1.0,-1.0"
canvas*,"-1.0,-1.0,1.0"
crayon*,"-1.0,-1.0,1.0"
easel*,"-1.0,1.0,1.0"
marker*,"-1.0,-1.0,1.0"
paintbrush*,"-1.0,1.0,1.0"
palette*,"-1.0,1.0,1.0"
origami*,"-1.0,-1.0,-1.0"
fossil*,"1.0,1.0,1.0"
totem-pole*,"1.0,-1.0,1.0"
spacesuit*,"-1.0,1.0,-1.0"
headset*,"1.0,1.0,1.0"
headphones*,"1.0,1.0,-1.0"
tape-recorder*,"-1.0,-1.0,-1.0"
speaker*,"1.0,-1.0,1.0"
cassette*,"-1.0,1.0,1.0"
projector*,"1.0,-1.0,1.0"
badge*,"-1.0,-1.0,1.0"
medal*,"-1.0,-1.0,1.0"
trophy*,"1.0,1.0,1.0"
duckling*,"-1.0,1.0,1.0"
playpen*,"1.0,1.0,-1.0"
stroller*,"1.0,1.0,1.0"
crib*,"1.0,-1.0,-1.0"
highchair*,"-1.0,1.0,1.0"
bassinet*,"-1.0,1.0,1.0"
bib*,"-1.0,-1.0,1.0"
diaper*,"-1.0,1.0,1.0"
pacifier*,"1.0,1.0,1.0"
rattle*,"-1.0,1.0,-1.0"
generator*,"-1.0,-1.0,1.0"
briefcase*,"-1.0,1.0,1.0"
muffin*,"-1.0,1.0,1.0"
flour*,"-1.0,-1.0,-1.0"
cake-mix*,"1.0,1.0,-1.0"
cookie-cutter*,"1.0,1.0,-1.0"
cookie-sheet*,"1.0,1.0,-1.0"
sifter*,"1.0,1.0,-1.0"
cash-machine*,"-1.0,1.0,1.0"
checkbook*,"1.0,1.0,1.0"
shaker*,"-1.0,1.0,1.0"
gate*,"1.0,1.0,1.0"
home-plate*,"-1.0,1.0,-1.0"
shower-curtain*,"-1.0,-1.0,1.0"
bathmat*,"-1.0,1.0,1.0"
bathtub*,"-1.0,-1.0,1.0"
towel-rack*,"-1.0,1.0,-1.0"
washcloth*,"1.0,1.0,-1.0"
sandcastle*,"-1.0,1.0,1.0"
coffee-bean*,"1.0,1.0,-1.0"
makeup*,"1.0,1.0,1.0"
nail-file*,"-1.0,-1.0,-1.0"
cot*,"1.0,-1.0,1.0"
air-mattress*,"-1.0,-1.0,-1.0"
blanket*,"1.0,1.0,1.0"
sheet*,"1.0,1.0,1.0"
mattress*,"1.0,-1.0,-1.0"
honeycomb*,"-1.0,-1.0,1.0"
buckle*,"1.0,1.0,-1.0"
air-pump*,"1.0,-1.0,-1.0"
cardinal*,"-1.0,-1.0,1.0"
cockatoo*,"1.0,1.0,1.0"
hawk*,"1.0,-1.0,1.0"
peacock*,"1.0,1.0,-1.0"
pheasant*,"-1.0,1.0,1.0"
puffin*,"1.0,1.0,1.0"
rooster*,"1.0,-1.0,1.0"
seagull*,"-1.0,-1.0,1.0"
turkey*,"1.0,1.0,-1.0"
vulture*,"1.0,-1.0,1.0"
toucan*,"1.0,1.0,1.0"
backgammon*,"-1.0,-1.0,-1.0"
checkers*,"-1.0,1.0,1.0"
scrabble*,"-1.0,-1.0,-1.0"
chessboard*,"1.0,1.0,-1.0"
cruise-ship*,"-1.0,-1.0,1.0"
tugboat*,"1.0,-1.0,-1.0"
oar*,"1.0,-1.0,-1.0"
paddle*,"-1.0,1.0,1.0"
anchor*,"-1.0,-1.0,1.0"
canoe*,"-1.0,-1.0,1.0"
ferry*,"-1.0,-1.0,1.0"
gondola*,"1.0,-1.0,-1.0"
kayak*,"-1.0,1.0,1.0"
sailboat*,"1.0,-1.0,1.0"
yacht*,"1.0,1.0,1.0"
tattoo*,"-1.0,1.0,1.0"
elbow*,"1.0,-1.0,1.0"
navel*,"1.0,1.0,-1.0"
skull*,"1.0,1.0,1.0"
thumb*,"1.0,-1.0,1.0"
torso*,"1.0,-1.0,1.0"
album*,"1.0,-1.0,1.0"
cork*,"1.0,-1.0,1.0"
cap*,"1.0,1.0,1.0"
punching-bag*,"1.0,1.0,-1.0"
bun*,"1.0,-1.0,-1.0"
oatmeal*,"1.0,-1.0,1.0"
omelet*,"-1.0,-1.0,-1.0"
scrambled-egg*,"1.0,-1.0,-1.0"
waffle*,"1.0,-1.0,1.0"
veil*,"1.0,-1.0,1.0"
chute*,"1.0,1.0,-1.0"
lumber*,"1.0,-1.0,1.0"
tile*,"-1.0,1.0,-1.0"
fencepost*,"1.0,1.0,1.0"
cash-register*,"-1.0,1.0,-1.0"
birdcage*,"-1.0,-1.0,1.0"
flashbulb*,"1.0,-1.0,-1.0"
tripod*,"1.0,1.0,-1.0"
sleeping-bag*,"1.0,1.0,-1.0"
stake*,"1.0,1.0,-1.0"
tent*,"-1.0,1.0,1.0"
caramel*,"-1.0,-1.0,1.0"
cotton-candy*,"-1.0,1.0,1.0"
gum*,"1.0,-1.0,-1.0"
gumball*,"1.0,-1.0,1.0"
gumdrop*,"1.0,-1.0,-1.0"
jelly-bean*,"-1.0,-1.0,-1.0"
licorice*,"-1.0,1.0,-1.0"
lollipop*,"1.0,-1.0,-1.0"
peppermint*,"-1.0,-1.0,1.0"
taffy*,"1.0,1.0,1.0"
roof-rack*,"-1.0,1.0,-1.0"
seatbelt*,"-1.0,1.0,1.0"
airbag*,"-1.0,-1.0,-1.0"
jack*,"1.0,1.0,-1.0"
station-wagon*,"1.0,1.0,-1.0"
sawhorse*,"1.0,1.0,-1.0"
sim-card*,"-1.0,1.0,1.0"
teacup*,"-1.0,1.0,1.0"
candy-cane*,"-1.0,1.0,1.0"
altar*,"-1.0,-1.0,1.0"
pulpit*,"1.0,1.0,1.0"
chalkboard*,"-1.0,-1.0,1.0"
dishrag*,"-1.0,1.0,-1.0"
dishwashing-liquid*,"-1.0,1.0,1.0"
rag*,"-1.0,-1.0,-1.0"
broom*,"1.0,1.0,-1.0"
duster*,"1.0,1.0,-1.0"
mop*,"1.0,-1.0,-1.0"
squeegee*,"1.0,1.0,-1.0"
sweeper*,"1.0,1.0,1.0"
vacuum*,"1.0,-1.0,-1.0"
cuckoo-clock*,"1.0,1.0,-1.0"
tapestry*,"-1.0,1.0,-1.0"
blazer*,"-1.0,1.0,-1.0"
cape*,"1.0,1.0,-1.0"
cardigan*,"-1.0,-1.0,1.0"
chaps*,"1.0,1.0,1.0"
costume*,"1.0,-1.0,-1.0"
hoodie*,"1.0,1.0,1.0"
jeans*,"-1.0,-1.0,1.0"
kilt*,"1.0,1.0,1.0"
kimono*,"1.0,-1.0,1.0"
outfit*,"1.0,1.0,-1.0"
overalls*,"1.0,-1.0,-1.0"
pantyhose*,"1.0,-1.0,1.0"
polo-shirt*,"1.0,1.0,1.0"
robe*,"-1.0,1.0,-1.0"
shawl*,"-1.0,1.0,1.0"
shorts*,"1.0,-1.0,1.0"
sweatsuit*,"1.0,1.0,-1.0"
toga*,"1.0,-1.0,1.0"
turtleneck*,"1.0,-1.0,-1.0"
undershirt*,"1.0,1.0,1.0"
